,i,text,lemma,event_id,event_label,correct_event_nonevent_prediction,Tag,Annotation_ID,Multi_Token_Annotation,main_tags_in_events,main_tags_in_non_events,reference_to_diegesis
1319,1319,stoben,stoben,99,process, ,I-Bewegung-Subjekt,3E644A86-B7C6-4260-9BD8-1D8C7E7687F1,2,,,
1320,1320,.,.,_,_, ,O,none,0,,,
1321,1321,Einige,einiger,100,process, ,B-Dimensionierung-Menge,505E51DC-AA08-4685-A528-697F7A77D6B6,1,,,
1322,1322,Thüren,Thür,100,process, ,B-Ort-Objekt,F8A6C7FE-5D6A-4568-A42A-6BB30145BD12,1,,,
1323,1323,fand,finden,100,process, ,B-Bewegung-Subjekt,9B62152B-738D-4429-A8BF-7FDC151F794D,1,,,
1324,1324,er,er,100,process, ,O,none,0,,,
1325,1325,geschlossen,schließen,100,process, ,B-Bewegung-Subjekt,ABE7C7BB-E27C-4045-A1FB-90B8200E597B,1,,,
1326,1326,.,.,100,process, ,O,none,0,,,
1327,1327,Vor,vor,101,process, ,B-Positionierung,37F76537-3144-4919-9B42-38F525AD6DD3,1,,,
1328,1328,diesen,dieser,101,process, ,O,none,0,,,
1329,1329,blieb,bleiben,101,process, ,B-Bewegung-Subjekt,D9194DB7-F13E-4EA8-869F-905E98AD1C44,2,,,
1330,1330,er,er,101,process, ,O,none,0,,,
1331,1331,lange,lange,101,process, ,B-Dimensionierung-ALT,A22E82CD-0DA2-42A5-81A6-CB31FD72C98A,1,,,
1332,1332,stehen,stehen,101,process, ,B-Bewegung-Subjekt,D9194DB7-F13E-4EA8-869F-905E98AD1C44,2,,,
1333,1333,",",",",_,_, ,O,none,0,,,
1334,1334,während,während,102,process, ,O,none,0,,,
1335,1335,seine,sein,102,process, ,O,none,0,,,
1336,1336,Hand,Hand,102,process, ,O,none,0,,,
1337,1337,die,der,102,process, ,O,none,0,,,
1338,1338,Thürschlösser,Thürschloß,102,process, ,B-Ort-Objekt-BK,BD4278B8-CD55-4375-88E2-6F32AFC56EAE,1,,,
1339,1339,prüfend,prüfend,102,process, ,O,none,0,,,
1340,1340,untersuchte,untersuchen,102,process, ,B-Bewegung-Subjekt,147406C1-914E-43CE-B8ED-0EA665065803,1,,,
1341,1341,.,.,_,_, ,O,none,0,,,
1342,1342,Ueber,ueber,103,process, ,O,none,0,,,
1343,1343,dieser,dieser,103,process, ,O,none,0,,,
1344,1344,Nachtwanderung,Nachtwanderung,103,process, ,O,none,0,,,
1345,1345,verstrich,verstreichen,103,process, ,B-Bewegung-ALT,597DE436-E388-42D7-A077-C1EA3CED4272,1,,,
1346,1346,mehr,mehr,103,process, ,O,none,0,,,
1347,1347,als,als,103,process, ,O,none,0,,,
1348,1348,eine,ein,103,process, ,O,none,0,,,
1349,1349,Stunde,Stunde,103,process, ,O,none,0,,,
1350,1350,.,.,103,process, ,O,none,0,,,
1351,1351,Magnus,Magnus,104,process, ,O,none,0,,,
1352,1352,hatte,haben,104,process, ,O,none,0,,,
1353,1353,sie,sie,104,process, ,O,none,0,,,
1354,1354,gegen,gegen,104,process, ,O,none,0,,,
1355,1355,eilf,eilf,104,process, ,O,none,0,,,
1356,1356,Uhr,Uhr,104,process, ,O,none,0,,,
1357,1357,begonnen,beginnen,104,process, ,O,none,0,,,
1358,1358,",",",",_,_, ,O,none,0,,,
1359,1359,und,und,106,process, ,O,none,0,,,
1360,1360,als,als,105,process, ,O,none,0,,,
1361,1361,die,der,105,process, ,O,none,0,,,
1362,1362,Schloßschelle,Schloßschelle,105,process, ,O,none,0,,,
1363,1363,dumpf,dumpf,105,process, ,O,none,0,,,
1364,1364,dröhnend,dröhnend,105,process, ,B-Bewegung-Schall,969F2348-7F1F-4CD5-BF7B-DEA423E89410,1,,,
1365,1365,Mitternacht,Mitternacht,105,process, ,O,none,0,,,
1366,1366,schlug,schlagen,105,process, ,B-Bewegung-Schall,518BC581-4432-472D-B422-EA317A196470,1,,,
1367,1367,",",",",_,_, ,O,none,0,,,
1368,1368,kehrte,kehren,106,process, ,B-Bewegung-Subjekt,CDE4FD00-2E93-4F17-8E9F-26A82A5E56A4,2,,,
1369,1369,der,der,106,process, ,O,none,0,,,
1370,1370,finstere,finster,106,process, ,O,none,0,,,
1371,1371,",",",",_,_, ,O,none,0,,,
1372,1372,entschlossene,entschlossen,106,process, ,O,none,0,,,
1373,1373,junge,jung,106,process, ,O,none,0,,,
1374,1374,Mann,Mann,106,process, ,O,none,0,,,
1375,1375,eben,eben,106,process, ,O,none,0,,,
1376,1376,zurück,zurück,106,process, ,B-Bewegung-Subjekt,CDE4FD00-2E93-4F17-8E9F-26A82A5E56A4,2,,,
1377,1377,.,.,_,_, ,O,none,0,,,
1378,1378,Das,der,107,process, ,O,none,0,,,
1379,1379,lange,lang,107,process, ,B-Dimensionierung-ALT,C475F49F-CC55-48EE-9C0D-D9B8B92FE37B,1,,,
1380,1380,schrille,schrill,107,process, ,O,none,0,,,
1381,1381,Austönen,austönen,107,process, ,O,none,0,,,
1382,1382,der,der,107,process, ,O,none,0,,,
1383,1383,Glocke,Glocke,107,process, ,O,none,0,,,
1384,1384,machte,machen,107,process, ,B-Bewegung-ALT,F8B7BB78-31C3-4444-AC75-DD92BC382D71,1,,,
1385,1385,ihn,ihn,107,process, ,O,none,0,,,
1386,1386,stehen,stehen,107,process, ,B-Bewegung-Subjekt,C12A1FCE-EEE5-41E2-8A95-B4D7AA9CF827,2,,,
1387,1387,bleiben,bleiben,107,process, ,I-Bewegung-Subjekt,C12A1FCE-EEE5-41E2-8A95-B4D7AA9CF827,2,,,
1388,1388,.,.,107,process, ,O,none,0,,,
1389,1389,Ein,ein,110,process, ,O,none,0,,,
1390,1390,dünner,dünn,110,process, ,B-Dimensionierung-Groesse,681407CB-3BDF-4FC5-AD61-B62DC4CD7466,1,,,
1391,1391,Luftzug,Luftzug,110,process, ,B-Ort-Container,B0188D1B-18A8-4B30-B1A3-A95B822A8A7A,1,,,
1392,1392,",",",",_,_, ,O,none,0,,,
1393,1393,der,der,108,stative_event, ,O,none,0,,,
1394,1394,von,von,108,stative_event, ,B-Richtung,CD6E6580-C3A7-4406-87B9-25BFB0719370,1,,,
1395,1395,rechts,rechts,108,stative_event, ,B-Richtung,26A532FF-DE8F-4BCD-930E-16DFA199FACA,1,,,
1396,1396,durch,durch,108,stative_event, ,B-Richtung,7D30DB5B-5348-4674-A5B9-3CA4E3CD3096,1,,,
1397,1397,eine,ein,108,stative_event, ,O,none,0,,,
1398,1398,schmale,schmal,108,stative_event, ,B-Dimensionierung-Groesse,3586D5E0-2CCD-4A52-9698-AD38350B9685,1,,,
1399,1399,hohe,hoch,108,stative_event, ,B-Dimensionierung-Groesse,D693189C-3BF9-4CEB-B6F6-B5B9EFC1D00A,1,,,
1400,1400,Thür,Thür,108,stative_event, ,B-Ort-Objekt,BAFFE507-0813-461B-B7CB-5041CA82A6F1,1,,,
1401,1401,hereinblies,hereinbleisen,108,stative_event, ,B-Bewegung-Objekt,7293A8FF-49DB-4D08-A851-641F2C828687,1,,,
1402,1402,und,und,109,process, ,O,none,0,,,
1403,1403,die,der,109,process, ,O,none,0,,,
1404,1404,Flamme,Flamme,109,process, ,O,none,0,,,
1405,1405,des,der,109,process, ,O,none,0,,,
1406,1406,Lichts,Licht,109,process, ,O,none,0,,,
1407,1407,niederwärts,niederwärts,109,process, ,B-Richtung,6FF4C933-C697-4498-94AF-947F7F3431A0,1,,,
1408,1408,krümmte,krümmen,109,process, ,B-Bewegung-Objekt,DCB1DACC-C54E-4024-9F84-AC99D4BFBC63,1,,,
1409,1409,",",",",_,_, ,O,none,0,,,
1410,1410,erregte,erregen,110,process, ,O,none,0,,,
1411,1411,seine,sein,110,process, ,O,none,0,,,
1412,1412,Aufmerksamkeit,Aufmerksamkeit,110,process, ,O,none,0,,,
1413,1413,.,.,_,_, ,O,none,0,,,
1414,1414,Er,er,111,process, ,O,none,0,,,
1415,1415,stellte,stellen,111,process, ,B-Bewegung-Subjekt,239F5B6F-9E48-4D88-BAF8-3772AA911F9F,1,,,
1416,1416,den,der,111,process, ,O,none,0,,,
1417,1417,Leuchter,Leuchter,111,process, ,O,none,0,,,
1418,1418,in,in,111,process, ,B-Richtung,FB09B371-3E90-4053-AA0E-BD0D0DDDC67A,1,,,
1419,1419,eine,ein,111,process, ,O,none,0,,,
1420,1420,Mauerblende,Mauerblende,111,process, ,B-Ort-Objekt-BK,C24A666C-CFA8-400A-947A-62D64E489F24,1,,,
1421,1421,zur,zu,111,process, ,B-Richtung,469FCF2F-0FE3-4939-9EEC-58D8DDEC81B9,1,,,
1422,1422,Seite,Seite,111,process, ,B-Ort-Abstrakt-BK,E71CFC96-E913-4F75-983C-04A1CEA3182E,1,,,
1423,1423,",",",",_,_, ,O,none,0,,,
1424,1424,drückte,drücken,111,process, ,B-Bewegung-Subjekt,3C52E571-3BB7-4C06-891E-58E2C31771B3,1,,,
1425,1425,gegen,gegen,111,process, ,B-Richtung,C2570008-C5A5-413A-A879-F2BBA837EBDE,1,,,
1426,1426,die,der,111,process, ,O,none,0,,,
1427,1427,Pforte,Pfort,111,process, ,B-Ort-Objekt-BK,D129919B-2E7C-48E2-81AB-69566F8D194B,1,,,
1428,1428,und,und,112,process, ,O,none,0,,,
1429,1429,öffnete,öffnen,112,process, ,B-Bewegung-Subjekt,A8FCDAC6-AB12-45C8-A3C6-6F13C30FD243,1,,,
1430,1430,sie,sie,112,process, ,O,none,0,,,
1431,1431,.,.,_,_, ,O,none,0,,,
1432,1432,Der,der,113,process, ,O,none,0,,,
1433,1433,dunkle,dunkel,113,process, ,O,none,0,,,
1434,1434,Nachthimmel,Nachthimmel,113,process, ,B-Ort-Objekt,697B4C1D-89B7-456A-9CA1-C9897E546D88,1,,,
1435,1435,mit,mit,113,process, ,B-Positionierung,7AC2EFA0-D621-42AB-9B4C-861062BAB804,1,,,
1436,1436,seinen,sein,113,process, ,O,none,0,,,
1437,1437,flimmernden,flimmernd,113,process, ,B-Bewegung-Licht,72CE2698-D967-4028-BAC2-866EFC0F9C3B,1,,,
1438,1438,Sternen,Stern,113,process, ,B-Ort-Objekt,1FB58544-F582-4E31-B9AF-AA553FCAD6C9,1,,,
1439,1439,fiel,fallen,113,process, ,B-Bewegung-Licht,A352F03B-60E5-4996-8BB3-3751D55F93B7,2,,,
1440,1440,herein,herein,113,process, ,I-Bewegung-Licht,A352F03B-60E5-4996-8BB3-3751D55F93B7,2,,,
1441,1441,in,in,113,process, ,B-Richtung,B80A6956-8C61-464C-8A92-512C93668F3B,1,,,
1442,1442,den,der,113,process, ,O,none,0,,,
1443,1443,düstern,düster,113,process, ,O,none,0,,,
1444,1444,Gang,Gang,113,process, ,B-Ort-Container-BK,7681C506-DA5C-4521-8A6C-2ABDB8876C06,1,,,
1445,1445,und,und,114,process, ,O,none,0,,,
1446,1446,übergoß,übergießen,114,process, ,B-Bewegung-Licht,91C73630-282A-40D4-A234-340C71530ECD,1,,,
1447,1447,mit,mit,114,process, ,O,none,0,,,
1448,1448,weichem,weich,114,process, ,O,none,0,,,
1449,1449,Glanz,Glanz,114,process, ,O,none,0,,,
1450,1450,die,der,114,process, ,O,none,0,,,
1451,1451,dämonischen,dämonisch,114,process, ,O,none,0,,,
1452,1452,Züge,Zug,114,process, ,B-Ort-ALT,48E037A6-1855-4230-A028-3865ECEEB7F9,1,,,
1453,1453,des,der,114,process, ,O,none,0,,,
1454,1454,Grafen,Grafen,114,process, ,O,none,0,,,
1455,1455,.,.,_,_, ,O,none,0,,,
1456,1456,Magnus,Magnus,115,process, ,O,none,0,,,
1457,1457,trat,treten,115,process, ,B-Bewegung-Subjekt,17F1E267-29CE-433D-BC85-5C0100B463DB,2,,,
1458,1458,hinaus,hinaus,_,_, ,I-Bewegung-Subjekt,17F1E267-29CE-433D-BC85-5C0100B463DB,2,,,
1459,1459,auf,auf,117,stative_event, ,B-Richtung,76D0EC5B-D18A-4053-9709-0928167F8399,1,,,
1460,1460,die,der,117,stative_event, ,O,none,0,,,
1461,1461,Zinne,Zinn,117,stative_event, ,B-Ort-Container-BK,91291CB9-C3E1-49DA-A70D-3961C0294987,1,,,
1462,1462,des,der,117,stative_event, ,B-Positionierung,AB46C2D2-24C8-427A-8C1D-21DD862DB0BA,1,,,
1463,1463,Schlosses,Schloß,117,stative_event, ,B-Ort-Container,9B56141C-156D-4FDD-A546-C8B8CB28CD7B,1,,,
1464,1464,",",",",_,_, ,O,none,0,,,
1465,1465,die,der,116,stative_event, ,O,none,0,,,
1466,1466,rund,rund,116,stative_event, ,B-Richtung-ALT,C68AA557-9F67-4C6D-B7E8-B2E5D6A09B60,1,,,
1467,1467,um,um,116,stative_event, ,B-Richtung-ALT,C4B6E5AB-21B4-4EE3-9A97-28A1E7BFDFA6,1,,,
1468,1468,die,der,116,stative_event, ,O,none,0,,,
1469,1469,weitläufige,weitläufig,116,stative_event, ,B-Dimensionierung-Groesse,5C1D87FE-7B3A-439E-9906-168A465FCB94,1,,,
1470,1470,Burg,Burg,116,stative_event, ,B-Ort-Container,D7D8F3EB-4E99-4622-9939-179385AF3B5C,1,,,
1471,1471,lief,laufen,116,stative_event, ,B-Bewegung-ALT,759B667F-CE1E-44E9-B8A9-5011814C0AAB,1,,,
1472,1472,und,und,117,stative_event, ,O,none,0,,,
1473,1473,von,von,117,stative_event, ,O,none,0,,,
1474,1474,einer,ein,117,stative_event, ,O,none,0,,,
1475,1475,ziemlich,ziemlich,117,stative_event, ,O,none,0,,,
1476,1476,hohen,hoch,117,stative_event, ,B-Dimensionierung-Groesse,A357C199-E6D1-4902-83DF-EA04D86EB745,1,,,
1477,1477,Brustwehr,Brustwehr,117,stative_event, ,B-Ort-Objekt,8D6291E2-34F4-47D9-A40D-23439D3CCABE,1,,,
1478,1478,geschirmt,schirmen,117,stative_event, ,O,none,0,,,
1479,1479,war,sein,117,stative_event, ,O,none,0,,,
1480,1480,.,.,_,_, ,O,none,0,,,
1481,1481,Unter,unter,118,stative_event, ,B-Positionierung,8B48A228-0303-4762-9462-7D0D891B2122,1,,,
1482,1482,ihm,ihm,118,stative_event, ,O,none,0,,,
1483,1483,lag,liegen,118,stative_event, ,O,none,0,,,
1484,1484,der,der,118,stative_event, ,O,none,0,,,
1485,1485,See,See,118,stative_event, ,B-Ort-Container,0BFA2BFC-09B9-423E-9D32-9848C8CE9FD6,1,,,
1486,1486,",",",",_,_, ,O,none,0,,,
1487,1487,schwarz,schwarz,_,_, ,O,none,0,,,
1488,1488,und,und,_,_, ,O,none,0,,,
1489,1489,still,still,_,_, ,O,none,0,,,
1490,1490,",",",",_,_, ,O,none,0,,,
1491,1491,nur,nur,_,_, ,O,none,0,,,
1492,1492,erleuchtet,erleuchten,_,_, ,B-Bewegung-Licht,C1DD55A1-3272-4D88-822F-142983F6819E,1,,,
1493,1493,von,von,_,_, ,B-Richtung,6020826B-5985-45D8-9A42-25461E519ED1,1,,,
1494,1494,den,der,_,_, ,O,none,0,,,
1495,1495,Sternbildern,Sternbild,_,_, ,B-Ort-Objekt-BK,3142436A-CD92-453A-B70C-110612454CD0,1,,,
1496,1496,",",",",_,_, ,O,none,0,,,
1497,1497,die,der,119,stative_event, ,O,none,0,,,
1498,1498,sich,sich,119,stative_event, ,O,none,0,,,
1499,1499,in,in,119,stative_event, ,B-Positionierung,7CFE5B7B-45D8-4465-9EB4-A7EBE3047FC2,1,,,
1500,1500,ihm,ihm,119,stative_event, ,O,none,0,,,
1501,1501,spiegelten,spiegeln,119,stative_event, ,B-Bewegung-Licht,125C712F-88F1-4126-8EF1-A1FEE1F9BB9A,1,,,
1502,1502,.,.,_,_, ,O,none,0,,,
1503,1503,Darüber,darüber,_,_, ,B-Positionierung,C9CE0C77-A4E8-43DA-A495-918A773D1A01,1,,,
1504,1504,in,in,120,stative_event, ,B-Dimensionierung-Abstand,192F7E00-41BE-42B6-ACD9-2CE8A0A6B3B5,3,,,
1505,1505,unabsehbarer,unabsehbar,120,stative_event, ,I-Dimensionierung-Abstand,192F7E00-41BE-42B6-ACD9-2CE8A0A6B3B5,3,,,
1506,1506,Ausdehnung,Ausdehnung,120,stative_event, ,I-Dimensionierung-Abstand,192F7E00-41BE-42B6-ACD9-2CE8A0A6B3B5,3,,,
1507,1507,dunkelte,dunkeln,120,stative_event, ,O,none,0,,,
1508,1508,die,der,120,stative_event, ,O,none,0,,,
1509,1509,Haide,Haide,120,stative_event, ,B-Ort-Container,3E06F1FF-AB5C-4856-B5C5-47E6DF071B36,1,,,
1510,1510,.,.,_,_, ,O,none,0,,,
1511,1511,Ein,ein,121,process, ,O,none,0,,,
1512,1512,geisterhaftes,geisterhaft,121,process, ,O,none,0,,,
1513,1513,Rauschen,rauschen,121,process, ,O,none,0,,,
1514,1514,klang,klingen,121,process, ,B-Bewegung-Schall,BF62B40E-C613-44FB-B8EA-D3D1612092E1,2,,,
1515,1515,von,von,121,process, ,B-Richtung,483B31CB-BC62-4DB5-A322-6EE92B5E4978,1,,,
1516,1516,ihr,ihr,121,process, ,O,none,0,,,
1517,1517,herüber,herüber,121,process, ,B-Bewegung-Schall,BF62B40E-C613-44FB-B8EA-D3D1612092E1,2,,,
1518,1518,und,und,122,process, ,O,none,0,,,
1519,1519,bewegte,bewegen,122,process, ,B-Bewegung-Objekt,AAB08320-929E-4AA0-AEF9-946183B88C91,1,,,
1520,1520,leis,leis,122,process, ,O,none,0,,,
1521,1521,die,der,122,process, ,O,none,0,,,
1522,1522,dunklen,dunkel,122,process, ,O,none,0,,,
1523,1523,Kronen,Krone,122,process, ,O,none,0,,,
1524,1524,ihrer,ihr,122,process, ,O,none,0,,,
1525,1525,Millionen,Million,122,process, ,B-Dimensionierung-Menge,0CC52171-583C-451C-8FBC-A0FB1B9E76B0,1,,,
1526,1526,Bäume,Baum,122,process, ,O,none,0,,,
1527,1527,.,.,_,_, ,O,none,0,,,
1528,1528,Hie,hie,123,process, ,B-Positionierung,A9CE7971-F2D2-4358-A435-8CC1C1A73067,1,,,
1529,1529,und,und,123,process, ,O,none,0,,,
1530,1530,da,da,123,process, ,B-Positionierung,29E740DF-4550-4CE5-9A48-73078EB9A418,1,,,
1531,1531,schoß,schießen,123,process, ,B-Bewegung-Objekt,28998E72-9897-4D84-AD25-D2675876436F,2,,,
1532,1532,eine,ein,123,process, ,O,none,0,,,
1533,1533,Sternschnuppe,Sternschnuppe,123,process, ,B-Ort-Objekt,EF3DD6E2-27A0-48F5-BDC1-B6C65D959837,1,,,
1534,1534,nieder,nieder,123,process, ,B-Bewegung-Objekt,28998E72-9897-4D84-AD25-D2675876436F,2,,,
1535,1535,",",",",_,_, ,O,none,0,,,
1536,1536,bei,bei,123,process, ,O,none,0,,,
1537,1537,deren,der,123,process, ,O,none,0,,,
1538,1538,dunstigem,dunstig,123,process, ,O,none,0,,,
1539,1539,Leuchten,leuchten,123,process, ,O,none,0,,,
1540,1540,fern,fern,123,process, ,B-Dimensionierung-Abstand,CD54E24D-094B-4FE8-8217-9C0DF19C605F,1,,,
1541,1541,und,und,123,process, ,O,none,0,,,
1542,1542,nah,nah,123,process, ,B-Dimensionierung-Abstand,EB3624E3-42E7-4203-83E6-9AB4FD8A4D59,1,,,
1543,1543,grauweiße,grauweiß,123,process, ,O,none,0,,,
1544,1544,Rauchsäulen,Rauchsäule,123,process, ,O,none,0,,,
1545,1545,über,über,123,process, ,B-Positionierung,FFCB6BF7-88CB-44C1-9FDB-2DF8DC735BF0,1,,,
1546,1546,dem,der,123,process, ,O,none,0,,,
1547,1547,endlosen,endlos,123,process, ,B-Dimensionierung-Groesse,F6849AF5-8168-4ABE-AE7A-8916A1AA2C05,1,,,
1548,1548,Baummeere,Baummeer,123,process, ,B-Ort-Container,180F124C-9219-4451-A329-F8BADDE92617,1,,,
1549,1549,sichtbar,sichtbar,123,process, ,O,none,0,,,
1550,1550,wurden,werden,123,process, ,O,none,0,,,
1551,1551,",",",",_,_, ,O,none,0,,,
1552,1552,die,der,123,process, ,O,none,0,,,
1553,1553,sich,sich,123,process, ,O,none,0,,,
1554,1554,erst,erst,123,process, ,O,none,0,,,
1555,1555,hoch,hoch,123,process, ,B-Dimensionierung-Abstand,5029F9F6-3EB8-4FFF-9E0D-DA4F0D6D48D7,1,,,
1556,1556,in,in,123,process, ,B-Positionierung,D3AC5EB6-FF69-4746-AFAB-136DF60092BE,1,,,
1557,1557,der,der,123,process, ,O,none,0,,,
1558,1558,Luft,Luft,123,process, ,B-Ort-Container,8E713B93-C1A6-400E-B067-CCCA278F4824,1,,,
1559,1559,ausbreiteten,ausbreiten,123,process, ,B-Bewegung-Objekt,E26CD79C-2C17-4869-AB41-E7C0949380F8,1,,,
1560,1560,und,und,_,_, ,O,none,0,,,
1561,1561,dann,dann,_,_, ,O,none,0,,,
1562,1562,wie,wie,_,_, ,O,none,0,,,
1563,1563,zartes,zart,_,_, ,B-Dimensionierung-Groesse,514D5C56-8D69-487C-B918-CDAA5870E843,1,,,
1564,1564,Piniengeäst,Piniengeäst,_,_, ,O,none,0,,,
1565,1565,majestätisch,majestätisch,_,_, ,O,none,0,,,
1566,1566,in,in,_,_, ,B-Richtung,A76CEFD1-8F8A-4B2D-8EE7-5953BEB58081,1,,,
1567,1567,den,der,_,_, ,O,none,0,,,
1568,1568,Nachthimmel,Nachthimmel,_,_, ,B-Ort-Container-BK,C5CA7128-2343-4897-8667-D02D4F8812ED,1,,,
1569,1569,hinaufwuchsen,hinaufwachsen,_,_, ,B-Bewegung-Objekt,97CC8062-C885-4C89-90FE-215283741BEC,1,,,
1570,1570,.,.,_,_, ,O,none,0,,,
1571,1571,Von,von,124,process, ,O,none,0,,,
1572,1572,Zeit,Zeit,124,process, ,O,none,0,,,
1573,1573,zu,zu,124,process, ,O,none,0,,,
1574,1574,Zeit,Zeit,124,process, ,O,none,0,,,
1575,1575,dröhnte,dröhnen,124,process, ,B-Bewegung-Schall,89C7EA5B-A2E3-4E06-8718-06A7B53EA3D2,1,,,
1576,1576,ein,ein,124,process, ,O,none,0,,,
1577,1577,dumpfes,dumpf,124,process, ,O,none,0,,,
1578,1578,Krachen,krachen,124,process, ,O,none,0,,,
1579,1579,aus,aus,124,process, ,B-Richtung,92F98274-3F14-4A27-B0A6-54A9C589C11E,1,,,
1580,1580,der,der,124,process, ,O,none,0,,,
1581,1581,Haide,Haide,124,process, ,B-Ort-Container-BK,C8770469-6C3A-4EDF-AA82-90A9F2E8AFFD,1,,,
1582,1582,und,und,125,process, ,O,none,0,,,
1583,1583,erstarb,ersterben,125,process, ,B-Bewegung-Schall,F7D26BFC-87B9-4D7E-8A0E-821AEC76FC30,1,,,
1584,1584,in,in,125,process, ,O,none,0,,,
1585,1585,matten,matt,125,process, ,O,none,0,,,
1586,1586,Echolauten,Echolaute,125,process, ,O,none,0,,,
1587,1587,.,.,_,_, ,O,none,0,,,
1588,1588,Dann,dann,126,process, ,O,none,0,,,
1589,1589,kreischten,kreischen,126,process, ,B-Bewegung-Schall,F8E48A06-76C2-484C-9B6B-29495FE6D586,2,,,
1590,1590,Uhu,Uhu,126,process, ,O,none,0,,,
1591,1591,und,und,126,process, ,O,none,0,,,
1592,1592,anderes,anderer,126,process, ,O,none,0,,,
1593,1593,Gevögel,Gevögel,126,process, ,O,none,0,,,
1594,1594,laut,laut,126,process, ,O,none,0,,,
1595,1595,auf,auf,126,process, ,B-Bewegung-Schall,F8E48A06-76C2-484C-9B6B-29495FE6D586,2,,,
1596,1596,und,und,_,_, ,O,none,0,,,
1597,1597,schwarzes,schwarz,_,_, ,O,none,0,,,
1598,1598,Gefieder,Gefieder,_,_, ,O,none,0,,,
1599,1599,ward,werden,_,_, ,O,none,0,,,
1600,1600,momentan,momentan,_,_, ,O,none,0,,,
1601,1601,sichtbar,sichtbar,_,_, ,O,none,0,,,
1602,1602,über,über,_,_, ,B-Positionierung,00F679F3-8010-4193-BD9E-65F7B5C43D54,1,,,
1603,1603,den,der,_,_, ,O,none,0,,,
1604,1604,zitternden,zitternd,_,_, ,O,none,0,,,
1605,1605,Wipfeln,Wipfel,_,_, ,O,none,0,,,
1606,1606,.,.,_,_, ,O,none,0,,,
1607,1607,Graf,Graf,127,process, ,O,none,0,,,
1608,1608,Magnus,Magnus,127,process, ,O,none,0,,,
1609,1609,ließ,lassen,127,process, ,O,none,0,,,
1610,1610,sein,sein,127,process, ,O,none,0,,,
1611,1611,brennendes,brennend,127,process, ,B-Bewegung-ALT,C99E7128-400B-437C-9AE0-C7D6889BD9C5,1,,,
1612,1612,Auge,Auge,127,process, ,O,none,0,,,
1613,1613,bald,bald,127,process, ,O,none,0,,,
1614,1614,auf,auf,127,process, ,B-Richtung,45191EDD-F53E-48C8-AC90-B38ECFC3C173,1,,,
1615,1615,dem,der,127,process, ,O,none,0,,,
1616,1616,See,See,127,process, ,B-Ort-Container-BK,2DEEACCA-FE7B-40AF-A801-62763E141FFB,1,,,
1617,1617,",",",",_,_, ,O,none,0,,,
1618,1618,bald,bald,_,_, ,O,none,0,,,
1619,1619,auf,auf,_,_, ,B-Richtung,F76B30FC-6558-46E5-AEC9-006F3EEEC3AB,1,,,
1620,1620,dem,der,_,_, ,O,none,0,,,
1621,1621,schwarzen,schwarz,_,_, ,O,none,0,,,
1622,1622,Saum,Saum,_,_, ,B-Ort-Abstrakt-BK,43E6A845-7998-4A3F-8F21-4ADDAAFBB99A,1,,,
1623,1623,der,der,_,_, ,B-Positionierung,A75E7979-AB59-4FDB-A2C0-441027BA1CCB,1,,,
1624,1624,Haide,Haide,_,_, ,B-Ort-Container,F5BB90AF-95C2-4167-BF5E-D5098A8C4645,1,,,
1625,1625,ruhen,ruhen,_,_, ,B-Bewegung-Licht,C58A799D-1AB3-49DA-9B6D-943111208FFC,1,,,
1626,1626,",",",",_,_, ,O,none,0,,,
1627,1627,indem,indem,128,process, ,O,none,0,,,
1628,1628,er,er,128,process, ,O,none,0,,,
1629,1629,langsam,langsam,128,process, ,O,none,0,,,
1630,1630,nach,nach,128,process, ,B-Richtung,9F57F620-153F-496A-8593-F5EE2A784B27,1,,,
1631,1631,einem,einer,128,process, ,O,none,0,,,
1632,1632,der,der,128,process, ,O,none,0,,,
1633,1633,vier,vier,128,process, ,B-Dimensionierung-Menge,2C6F9048-C4D2-4A25-8CBF-19B7C24C2AB3,1,,,
1634,1634,Eckthürme,Eckthurm,128,process, ,B-Ort-Container-BK,A281E07A-2C26-427B-ACEE-F0A7A6FA2958,1,,,
1635,1635,ging,gehen,128,process, ,B-Bewegung-Subjekt,892AAC85-CEA8-438C-84D2-2FB90863620A,1,,,
1636,1636,",",",",_,_, ,O,none,0,,,
1637,1637,die,der,129,stative_event, ,O,none,0,,,
1638,1638,mit,mit,129,stative_event, ,O,none,0,,,
1639,1639,ihrem,ihr,129,stative_event, ,O,none,0,,,
1640,1640,braunen,braun,129,stative_event, ,O,none,0,,,
1641,1641,Mauerwerk,Mauerwerk,129,stative_event, ,B-Ort-Objekt,11F139C4-0AB5-4458-BF21-D9217B52E25B,1,,,
1642,1642,weithin,weithin,129,stative_event, ,B-Dimensionierung-Abstand,CA4E1F06-351B-466D-8D3B-742ACB21DFB9,1,,,
1643,1643,die,der,130,stative_event, ,O,none,0,,,
1644,1644,Haide,Haide,130,stative_event, ,B-Ort-Container,94B816AF-DA2C-410A-AF60-D45271EC80D1,1,,,
1645,1645,überragten,überragen,130,stative_event, ,O,none,0,,,
1646,1646,.,.,_,_, ,O,none,0,,,
1647,1647,Bei,bei,131,stative_event, ,B-Positionierung,1158F405-580B-4AC8-9416-FA303E96C441,1,,,
1648,1648,jedem,jeder,131,stative_event, ,B-Dimensionierung-Menge,A88841E4-9377-422D-AA9D-888F8449074D,1,,,
1649,1649,dieser,dieser,131,stative_event, ,O,none,0,,,
