,i,text,lemma,event_id,event_label,correct_event_nonevent_prediction,Tag,Annotation_ID,Multi_Token_Annotation,main_tags_in_events,main_tags_in_non_events,reference_to_diegesis
892,892,anzusehen,ansehen,75,non_event,X,B-Bewegung-Licht,A6363B2B-4E97-4838-B175-3E53C384813A,1,,X,
893,893,",",",",_,_,_,O,none,0,,,
894,894,und,und,_,_, ,O,none,0,,,
895,895,nebenbei,nebenbei,_,_, ,O,none,0,,,
896,896,um,um,_,_, ,O,none,0,,,
897,897,ein,ein,_,_, ,O,none,0,,,
898,898,wenig,wenig,_,_, ,O,none,0,,,
899,899,auszuruhen,ausruhen,_,_, ,O,none,0,,,
900,900,.,.,_,_,_,O,none,0,,,
901,901,Von,von,76,process,X,B-Richtung,59B05BA8-891D-44E4-9BD1-9C04DB2C3E76,1,X,,X
902,902,dem,der,76,process,X,O,none,0,,,
903,903,breiten,breit,76,process,X,B-Dimensionierung-Groesse,AADD3F41-37A9-4AA6-9F58-9C7C0DFCCA9C,1,X,,X
904,904,Kieswege,Kiesweg,76,process,X,B-Ort-Container-BK,91502E92-095B-4495-97DD-EF53769EA0CE,1,X,,X
905,905,der,der,76,process,X,B-Positionierung,CD6D9097-7176-477A-9A83-98B4E7FB4B81,1,X,,X
906,906,Avenue,Avenue,76,process,X,B-Ort-Container,82F87848-9FFE-4533-955F-0EDC0D1DD952,1,X,,X
907,907,lenkte,lenken,76,process,X,B-Bewegung-Subjekt,A3D5B6F9-EAF4-47A6-8063-4A743B22E590,2,X,,X
908,908,Lotti,Lotti,76,process,X,O,none,0,,,
909,909,in,in,76,process,X,B-Richtung,C7804369-0DED-474E-850B-58C29E8D9CF4,1,X,,X
910,910,einen,ein,76,process,X,O,none,0,,,
911,911,schmaleren,schmal,76,process,X,B-Dimensionierung-Groesse,2A28E8E5-E29B-4865-B316-B1835A5BFFAA,1,X,,X
912,912,ein,ein,76,process,X,B-Bewegung-Subjekt,A3D5B6F9-EAF4-47A6-8063-4A743B22E590,2,X,,X
913,913,.,.,76,process,_,O,none,0,,,
914,914,Kein,kein,77,non_event,X,O,none,0,,,
915,915,Mensch,Mensch,77,non_event,X,O,none,0,,,
916,916,war,sein,77,non_event,X,O,none,0,,,
917,917,sichtbar,sichtbar,77,non_event,X,O,none,0,,,
918,918,",",",",_,_,_,O,none,0,,,
919,919,soweit,soweit,77,non_event, ,B-Dimensionierung-Abstand,19611DFE-3686-4E85-BCD7-23C75E9345B5,1,X,,X
920,920,sie,sie,77,non_event, ,O,none,0,,,
921,921,blickte,blicken,77,non_event, ,B-Bewegung-Licht,B48BB460-79ED-494D-ADB5-34CE2B20E5D7,1,X,,X
922,922,",",",",_,_,_,O,none,0,,,
923,923,ringsumher,ringsumh,77,non_event, ,B-Positionierung,23FE5DF0-6E74-420F-800F-A42A9D342964,1,X,,X
924,924,herrschte,herrschen,77,non_event, ,O,none,0,,,
925,925,die,der,77,non_event, ,O,none,0,,,
926,926,echte,echt,77,non_event, ,O,none,0,,,
927,927,",",",",_,_,_,O,none,0,,,
928,928,ländliche,ländlich,77,non_event, ,O,none,0,,,
929,929,Sonntagseinsamkeit,Sonntagseinsamkeit,77,non_event, ,O,none,0,,,
930,930,.,.,_,_,_,O,none,0,,,
931,931,Lotti,Lotti,78,process,X,O,none,0,,,
932,932,kam,kommen,78,process,X,B-Bewegung-Subjekt,CCAE1B45-F673-470C-AFA5-F2D1CA1A2048,2,X,,X
933,933,an,an,78,process,X,B-Positionierung,3FEFD005-D9B1-4555-9D6C-297B38C19387,1,X,,X
934,934,einem,ein,78,process,X,O,none,0,,,
935,935,herrlichen,herrlich,78,process,X,O,none,0,,,
936,936,Tulpenbaum,Tulpenbaum,78,process,X,O,none,0,,,
937,937,vorüber,vorüber,78,process,X,B-Bewegung-Subjekt,CCAE1B45-F673-470C-AFA5-F2D1CA1A2048,2,X,,X
938,938,und,und,79,process,X,O,none,0,,,
939,939,betrat,betreten,79,process,X,B-Bewegung-Subjekt,A7A48801-77A6-4527-9F76-4D7FDDD76078,1,X,,X
940,940,einen,ein,79,process,X,O,none,0,,,
941,941,Fichtenhain,Fichtenhain,79,process,X,B-Ort-Container-BK,E42D1550-8D8C-41BD-97CB-1CF9080E8C2F,1,X,,X
942,942,",",",",_,_,_,O,none,0,,,
943,943,dessen,der,79,process,X,O,none,0,,,
944,944,kühler,kühl,79,process,X,O,none,0,,,
945,945,Schatten,Schatten,79,process,X,B-Ort-Container-BK,0A9E177A-B9FB-439F-B28C-E37559B4A8FD,1,X,,X
946,946,sie,sie,79,process,X,O,none,0,,,
947,947,lockte,locken,79,process,X,B-Bewegung-Subjekt,E0439B45-0F62-44FD-9B51-ACFFEFD838FF,1,X,,X
948,948,.,.,_,_,_,O,none,0,,,
949,949,Unter,unter,80,stative_event,X,B-Positionierung,35F33633-EA75-48F3-B720-91BE8548C770,1,X,,X
950,950,den,der,80,stative_event,X,O,none,0,,,
951,951,Bäumen,Baum,80,stative_event,X,O,none,0,,,
952,952,stand,stehen,80,stative_event,X,O,none,0,,,
953,953,eine,ein,80,stative_event,X,O,none,0,,,
954,954,eiserne,eisern,80,stative_event,X,O,none,0,,,
955,955,Bank,Bank,80,stative_event,X,B-Ort-Container,3CD3EDAF-4DF1-4F1D-9425-C1E3596B0302,1,X,,X
956,956,",",",",_,_,_,O,none,0,,,
957,957,auf,auf,80,stative_event,X,B-Richtung,B0FDDD12-01EE-4319-8F5E-F4FA46314FCB,1,X,,X
958,958,diese,dieser,80,stative_event,X,O,none,0,,,
959,959,ließ,lassen,80,stative_event,X,B-Bewegung-Subjekt,D347EB00-A624-4DE1-9E3D-A6CE17969F21,2,X,,X
960,960,sie,sie,80,stative_event,X,O,none,0,,,
961,961,sich,sich,80,stative_event,X,O,none,0,,,
962,962,nieder,nieder,80,stative_event,X,B-Bewegung-Subjekt,D347EB00-A624-4DE1-9E3D-A6CE17969F21,2,X,,X
963,963,.,.,_,_,_,O,none,0,,,
964,964,Es,es,81,non_event,X,O,none,0,,,
965,965,ist,sein,81,non_event,X,O,none,0,,,
966,966,doch,doch,81,non_event,X,O,none,0,,,
967,967,ein,ein,81,non_event,X,O,none,0,,,
968,968,gutes,gut,81,non_event,X,O,none,0,,,
969,969,Ding,Ding,81,non_event,X,O,none,0,,,
970,970,",",",",_,_,_,O,none,0,,,
971,971,das,der,81,non_event,X,O,none,0,,,
972,972,Land,Land,81,non_event,X,B-Ort-Container,B79C2E51-9724-448A-B5A2-C5C7BE6FE11D,1,,X,X
973,973,!,!,_,_,_,O,none,0,,,
974,974,dachte,denken,82,process,X,O,none,0,,,
975,975,sie,sie,82,process,X,O,none,0,,,
976,976,und,und,83,process,X,O,none,0,,,
977,977,atmete,atmen,83,process,X,B-Bewegung-Subjekt,47063157-E9A5-450E-B1CD-4AC9273FFA44,1,X,,X
978,978,tief,tief,83,process,X,B-Dimensionierung-ALT,BCEF1CB1-7C2B-4F99-98D3-B3993809BD6B,1,,,
979,979,und,und,84,process,X,O,none,0,,,
980,980,sah,sehen,84,process,X,B-Bewegung-Licht,4D004C22-56C2-4E96-AEF6-68737C6C11BD,2,X,,X
981,981,sich,sich,84,process,X,O,none,0,,,
982,982,mit,mit,84,process,X,O,none,0,,,
983,983,Entzücken,entzücken,84,process,X,O,none,0,,,
984,984,in,in,84,process,X,B-Positionierung,7EBFAAA7-E161-4773-900D-79E64B35A908,1,X,,X
985,985,ihrer,ihr,84,process,X,O,none,0,,,
986,986,stillen,still,84,process,X,O,none,0,,,
987,987,Raststätte,Raststätte,84,process,X,B-Ort-Container,D1514E5D-85E2-4ADF-A4E5-A4174AD1116D,1,X,,X
988,988,um,um,84,process,X,B-Bewegung-Licht,4D004C22-56C2-4E96-AEF6-68737C6C11BD,2,X,,X
989,989,.,.,_,_,_,O,none,0,,,
990,990,Die,der,85,stative_event,X,O,none,0,,,
991,991,Fichten,Ficht,85,stative_event,X,O,none,0,,,
992,992,waren,sein,85,stative_event,X,O,none,0,,,
993,993,der,der,85,stative_event,X,O,none,0,,,
994,994,unteren,unterer,85,stative_event,X,B-Positionierung,29E58C5E-462E-4147-AAAC-2C5DC4641CE4,1,X,,X
995,995,Äste,Ast,85,stative_event,X,O,none,0,,,
996,996,schon,schon,85,stative_event,X,O,none,0,,,
997,997,beraubt,berauben,85,stative_event,X,B-Bewegung-ALT,2A258DDC-9D65-42B6-B93E-B2FD2A31F3B4,1,,,
998,998,",",",",_,_,_,O,none,0,,,
999,999,aber,aber,86,stative_event,X,O,none,0,,,
1000,1000,junger,jung,86,stative_event,X,O,none,0,,,
1001,1001,Nachwuchs,Nachwuchs,86,stative_event,X,O,none,0,,,
1002,1002,bildete,bilden,86,stative_event,X,O,none,0,,,
1003,1003,von,von,86,stative_event,X,B-Richtung,4A6F94B5-1FE0-4A3A-B12D-D200BC9EDC52,1,X,,X
1004,1004,außen,außen,86,stative_event,X,B-Positionierung,21E7AF17-0E6F-49B2-A3BC-AEC0BA1BF1BA,1,X,,X
1005,1005,einen,ein,86,stative_event,X,O,none,0,,,
1006,1006,Halbkreis,Halbkreis,86,stative_event,X,B-Ort-Abstrakt,260D3C27-D155-428B-BA37-146FE9C10695,1,X,,X
1007,1007,um,um,86,stative_event,X,B-Richtung,894864B6-8D80-43F8-98F2-1973C3223ED5,1,X,,X
1008,1008,den,der,86,stative_event,X,O,none,0,,,
1009,1009,Hain,Hain,86,stative_event,X,B-Ort-Container,2E4F20C9-A066-4048-B37E-6F18ECA4707D,1,X,,X
1010,1010,",",",",_,_,_,O,none,0,,,
1011,1011,exotische,exotisch,86,stative_event,X,O,none,0,,,
1012,1012,Topfpflanzen,Topfpflanze,86,stative_event,X,O,none,0,,,
1013,1013,füllten,füllen,86,stative_event,X,B-Bewegung-ALT,BF89F640-2234-4A4C-92FD-E93840C66BE1,1,,,
1014,1014,die,der,86,stative_event,X,O,none,0,,,
1015,1015,kahlen,kahl,86,stative_event,X,B-Dimensionierung-Menge,37412DC0-4ECA-4FAB-A47D-2A4D1C507C3E,1,X,,X
1016,1016,Stellen,Stelle,86,stative_event,X,O,none,0,,,
1017,1017,zwischen,zwischen,86,stative_event,X,B-Positionierung,06195B56-A2EB-4101-BA7A-89B5B5872EB0,1,X,,X
1018,1018,den,der,86,stative_event,X,O,none,0,,,
1019,1019,Stämmen,Stamm,86,stative_event,X,O,none,0,,,
1020,1020,der,der,86,stative_event,X,O,none,0,,,
1021,1021,alten,alt,86,stative_event,X,O,none,0,,,
1022,1022,Bäume,Baum,86,stative_event,X,O,none,0,,,
1023,1023,.,.,_,_,_,O,none,0,,,
1024,1024,Zarte,Zarte,87,stative_event,X,B-Dimensionierung-Groesse,4A8F4F89-DA64-49BD-A1A4-8E1ACF9A7E71,1,X,,X
1025,1025,",",",",_,_,_,O,none,0,,,
1026,1026,südländische,südländisch,87,stative_event,X,O,none,0,,,
1027,1027,Palmen,Palme,87,stative_event,X,O,none,0,,,
1028,1028,",",",",_,_,_,O,none,0,,,
1029,1029,Ficus,Ficus,87,stative_event,X,O,none,0,,,
1030,1030,",",",",_,_,_,O,none,0,,,
1031,1031,Daphnen,Daphne,87,stative_event,X,O,none,0,,,
1032,1032,",",",",_,_,_,O,none,0,,,
1033,1033,Begonien,Begonie,87,stative_event,X,O,none,0,,,
1034,1034,ließen,lassen,87,stative_event,X,O,none,0,,,
1035,1035,sich's,sich,87,stative_event,X,O,none,0,,,
1036,1036,wohl,wohl,87,stative_event,X,O,none,0,,,
1037,1037,sein,sein,_,_, ,O,none,0,,,
1038,1038,im,in,_,_, ,B-Positionierung,8D992270-A8CE-46FE-94BC-0A4998D43483,1,X,,X
1039,1039,Schutze,Schutz,_,_, ,B-Ort-Container,65E34D21-E18E-4A72-9D00-359ACA3BC164,1,X,,X
1040,1040,der,der,_,_, ,O,none,0,,,
1041,1041,nordischen,nordisch,_,_, ,O,none,0,,,
1042,1042,Riesen,Riese,_,_, ,O,none,0,,,
1043,1043,.,.,_,_,_,O,none,0,,,
1044,1044,Die,der,88,stative_event,X,O,none,0,,,
1045,1045,Königin,Königin,88,stative_event,X,O,none,0,,,
1046,1046,der,der,88,stative_event,X,O,none,0,,,
1047,1047,Araucarien,Araucarie,88,stative_event,X,O,none,0,,,
1048,1048,",",",",_,_,_,O,none,0,,,
1049,1049,die,der,88,stative_event,X,O,none,0,,,
1050,1050,Excelsia,Excelsia,88,stative_event,X,O,none,0,,,
1051,1051,",",",",_,_,_,O,none,0,,,
1052,1052,breitete,breiten,88,stative_event,X,B-Bewegung-ALT,21202268-C1C8-4F00-BAE7-70A1031E3D71,2,,,
1053,1053,ihre,ihr,88,stative_event,X,O,none,0,,,
1054,1054,farrenkrautähnlichen,farrenkrautähnlich,88,stative_event,X,O,none,0,,,
1055,1055,Zweige,Zweig,88,stative_event,X,O,none,0,,,
1056,1056,in,in,88,stative_event,X,O,none,0,,,
1057,1057,majestätischer,majestätisch,88,stative_event,X,O,none,0,,,
1058,1058,Anmut,Anmut,88,stative_event,X,O,none,0,,,
1059,1059,aus,aus,88,stative_event,X,B-Bewegung-ALT,21202268-C1C8-4F00-BAE7-70A1031E3D71,2,,,
1060,1060,.,.,_,_,_,O,none,0,,,
1061,1061,Harzgeruch,Harzgeruch,89,process,X,O,none,0,,,
1062,1062,erfüllte,erfüllen,89,process,X,B-Bewegung-Geruch,02918D33-ECE0-4B34-AA4B-A24D597EA49F,1,X,,X
1063,1063,die,der,89,process,X,O,none,0,,,
1064,1064,Luft,Luft,89,process,X,B-Ort-Container,1C082C11-D9E2-42D7-B943-897B5E7004E8,1,X,,X
1065,1065,",",",",_,_,_,O,none,0,,,
1066,1066,die,der,89,process,X,O,none,0,,,
1067,1067,Vögel,Vogel,89,process,X,O,none,0,,,
1068,1068,sangen,singen,89,process,X,B-Bewegung-Schall,FAAE4F6F-AEC5-401E-940C-863D896EB701,1,X,,X
1069,1069,",",",",_,_,_,O,none,0,,,
1070,1070,im,in,89,process,X,B-Positionierung,B9261D09-D789-4C11-ACF0-729A41780761,1,X,,X
1071,1071,Grase,Gras,89,process,X,B-Ort-Container,7552FFD7-48D3-43A7-93E2-829FE6F489C9,1,X,,X
1072,1072,schwirrte,schwirren,89,process,X,B-Bewegung-Schall,0B424EC5-109C-4118-95A8-A4BD2526CF7B,1,X,,X
1073,1073,und,und,90,process,X,O,none,0,,,
1074,1074,summte,summen,90,process,X,B-Bewegung-Schall,D4501C19-37B5-4C5D-8EE0-E7A8075006A5,1,X,,X
1075,1075,es,es,90,process,X,O,none,0,,,
1076,1076,.,.,_,_,_,O,none,0,,,
1077,1077,Mit,mit,91,process,X,O,none,0,,,
1078,1078,reichgefülltem,reichgefüllt,91,process,X,B-Dimensionierung-Menge,FD4625E4-2955-4AD6-9F3D-B4977C421F5A,1,X,,X
1079,1079,Gurt,Gurt,91,process,X,O,none,0,,,
1080,1080,kehrten,kehren,91,process,X,B-Bewegung-Subjekt,5DAA8CAE-1BED-4918-8A5B-7C3D953582A4,2,X,,X
1081,1081,emsige,emsig,91,process,X,O,none,0,,,
1082,1082,Bienen,Biene,91,process,X,O,none,0,,,
1083,1083,vom,von,91,process,X,O,none,0,,,
1084,1084,Besuche,Besuch,91,process,X,O,none,0,,,
1085,1085,der,der,91,process,X,O,none,0,,,
1086,1086,blühenden,blühend,91,process,X,O,none,0,,,
1087,1087,Sommerlinden,Sommerlinde,91,process,X,O,none,0,,,
1088,1088,heim,heim,91,process,X,B-Bewegung-Subjekt,5DAA8CAE-1BED-4918-8A5B-7C3D953582A4,2,X,,X
1089,1089,.,.,91,process,_,O,none,0,,,
1090,1090,Alles,alle,_,_, ,B-Dimensionierung-Menge,E2A01B39-6A28-4B5A-A890-550C8A2A3EE7,1,X,,X
1091,1091,eifrig,eifrig,_,_, ,O,none,0,,,
1092,1092,",",",",_,_,_,O,none,0,,,
1093,1093,alles,alle,92,process,X,B-Dimensionierung-Menge,46606B98-1273-47F1-95F1-F5B94482C5A4,1,X,,X
1094,1094,beschäftigt,beschäftigen,92,process,X,O,none,0,,,
1095,1095,",",",",_,_,_,O,none,0,,,
1096,1096,alles,alle,92,process,X,B-Dimensionierung-Menge,1644BE2B-A8FE-46DE-AF1D-C78573F17EB3,1,X,,X
1097,1097,",",",",_,_,_,O,none,0,,,
1098,1098,was,wer,92,process,X,O,none,0,,,
1099,1099,da,da,92,process,X,O,none,0,,,
1100,1100,schwebte,schweben,92,process,X,B-Bewegung-Schall,EE64D2D7-7062-495B-8D60-D3D94B71D572,1,X,,X
1101,1101,",",",",_,_,_,O,none,0,,,
1102,1102,flog,fliegen,92,process,X,B-Bewegung-Schall,7BC86C33-1075-4003-9018-777CB694499C,1,X,,X
1103,1103,und,und,93,process,X,O,none,0,,,
1104,1104,kroch,kroch,93,process,X,B-Bewegung-Subjekt,FC099D6B-6058-45BD-8C47-DC1B386AB1EA,1,X,,X
1105,1105,",",",",_,_,_,O,none,0,,,
1106,1106,sich,sich,_,_, ,O,none,0,,,
1107,1107,selber,selber,_,_, ,O,none,0,,,
1108,1108,so,so,_,_, ,O,none,0,,,
1109,1109,wichtig,wichtig,_,_, ,O,none,0,,,
1110,1110,und,und,_,_, ,O,none,0,,,
1111,1111,so,so,_,_, ,O,none,0,,,
1112,1112,kühn,kühn,_,_, ,O,none,0,,,
1113,1113,in,in,_,_, ,O,none,0,,,
1114,1114,seiner,sein,_,_, ,O,none,0,,,
1115,1115,Schwäche,Schwäche,_,_, ,O,none,0,,,
1116,1116,",",",",_,_,_,O,none,0,,,
1117,1117,so,so,_,_, ,O,none,0,,,
1118,1118,unverdrossen,unverdrossen,_,_, ,O,none,0,,,
1119,1119,in,in,_,_, ,O,none,0,,,
1120,1120,der,der,_,_, ,O,none,0,,,
1121,1121,Ausübung,Ausübung,_,_, ,O,none,0,,,
1122,1122,seiner,sein,_,_, ,O,none,0,,,
1123,1123,kleinen,klein,_,_, ,O,none,0,,,
1124,1124,Kräfte,Kraft,_,_, ,O,none,0,,,
1125,1125,.,.,_,_,_,O,none,0,,,
1126,1126,Lotti,Lotti,94,process,X,O,none,0,,,
1127,1127,schaute,schauen,94,process,X,B-Bewegung-Licht,8BF055F8-CEC0-4CF0-8332-12C76C49F159,1,X,,X
1128,1128,und,und,95,process,X,O,none,0,,,
1129,1129,lauschte,lauschen,95,process,X,B-Bewegung-Schall,0BE1278E-8C81-4398-809F-2CAF88D6C842,1,X,,X
1130,1130,und,und,96,process,X,O,none,0,,,
1131,1131,gab,geben,96,process,X,B-Bewegung-ALT,77A56AA4-4C04-48EA-AAF9-140F5DBE9AC2,2,,,
1132,1132,sich,sich,96,process,X,O,none,0,,,
1133,1133,völlig,völlig,96,process,X,O,none,0,,,
1134,1134,dem,der,96,process,X,O,none,0,,,
1135,1135,Gefühl,Gefühl,96,process,X,O,none,0,,,
1136,1136,der,der,96,process,X,O,none,0,,,
1137,1137,süßesten,süß,96,process,X,O,none,0,,,
1138,1138,Ruhe,Ruhe,96,process,X,O,none,0,,,
1139,1139,hin,hin,96,process,X,B-Bewegung-ALT,77A56AA4-4C04-48EA-AAF9-140F5DBE9AC2,2,,,
1140,1140,.,.,_,_,_,O,none,0,,,
1141,1141,Still,still,97,process,X,O,none,0,,,
1142,1142,genoß,genießen,97,process,X,B-Bewegung-ALT,20042FBE-30AB-4C3B-82C2-84EDCB881698,1,,,
1143,1143,sie,sie,97,process,X,O,none,0,,,
1144,1144,die,der,97,process,X,O,none,0,,,
1145,1145,köstliche,köstlich,97,process,X,O,none,0,,,
1146,1146,Stunde,Stunde,97,process,X,O,none,0,,,
1147,1147,",",",",_,_,_,O,none,0,,,
1148,1148,dieses,dieser,97,process,X,O,none,0,,,
1149,1149,bewegte,bewegt,97,process,X,O,none,0,,,
1150,1150,",",",",_,_,_,O,none,0,,,
1151,1151,rastlose,rastlos,_,_, ,O,none,0,,,
1152,1152,und,und,_,_, ,O,none,0,,,
1153,1153,doch,doch,_,_, ,O,none,0,,,
1154,1154,so,so,_,_, ,O,none,0,,,
1155,1155,friedvolle,friedvoll,_,_, ,O,none,0,,,
1156,1156,Leben,Leben,_,_, ,O,none,0,,,
1157,1157,und,und,_,_, ,O,none,0,,,
1158,1158,Weben,Weben,_,_, ,O,none,0,,,
1159,1159,um,um,_,_, ,B-Positionierung,CE703848-9867-4C74-86BA-905682BCD6B5,1,X,,X
1160,1160,sie,sie,_,_, ,O,none,0,,,
1161,1161,her,her,_,_, ,B-Richtung,A0B3DC66-88FC-4919-8C0B-F9D9FF508B88,1,X,,X
1162,1162,...,...,_,_,_,O,none,0,,,
1163,1163,halb,halb,_,_, ,O,none,0,,,
1164,1164,unbewußt,unbewußt,_,_, ,O,none,0,,,
1165,1165,",",",",_,_,_,O,none,0,,,
1166,1166,gedankenlos,gedankenlos,_,_, ,O,none,0,,,
1167,1167,...,...,_,_,_,O,none,0,,,
1168,1168,da,da,98,process,X,O,none,0,,,
1169,1169,plötzlich,plötzlich,98,process,X,O,none,0,,,
1170,1170,erklang,erklingen,98,process,X,B-Bewegung-Schall,9D45BCD4-6C7B-4812-85E4-8B490DA9586C,1,X,,X
1171,1171,aus,aus,98,process,X,B-Richtung,0CAB8B7F-D60C-4B8F-858E-912FFB2EA24C,1,X,,X
1172,1172,der,der,98,process,X,O,none,0,,,
1173,1173,Ferne,Ferne,98,process,X,B-Ort-Container-BK,F7E3BDBD-B194-4A06-A2B7-C3E52BD469C0,1,X,,X
1174,1174,das,der,98,process,X,O,none,0,,,
1175,1175,Geläute,Geläute,98,process,X,O,none,0,,,
1176,1176,eines,ein,98,process,X,O,none,0,,,
1177,1177,Glöckleins,Glöcklein,98,process,X,O,none,0,,,
1178,1178,.,.,_,_,_,O,none,0,,,
1179,1179,Zwölf,zwölf,_,_, ,O,none,0,,,
1180,1180,Uhr,Uhr,_,_, ,O,none,0,,,
1181,1181,.,.,_,_,_,O,none,0,,,
1182,1182,–,–,_,_,_,O,none,0,,,
1183,1183,In,in,99,stative_event,X,O,none,0,,,
1184,1184,zwei,zwei,99,stative_event,X,O,none,0,,,
1185,1185,Stunden,Stunde,99,stative_event,X,O,none,0,,,
1186,1186,muß,müssen,99,stative_event,X,B-Bewegung-Subjekt,4EFD8C73-115B-4131-9F7D-D6B74A4AE1A5,2,X,,X
1187,1187,sie,sie,99,stative_event,X,O,none,0,,,
1188,1188,fort,fort,99,stative_event,X,B-Bewegung-Subjekt,4EFD8C73-115B-4131-9F7D-D6B74A4AE1A5,2,X,,X
1189,1189,",",",",_,_,_,O,none,0,,,
1190,1190,Gottfried,Gottfried,99,stative_event,X,O,none,0,,,
1191,1191,erwartet,erwarten,99,stative_event,X,B-Bewegung-Subjekt,5E001435-2132-4E0F-9433-B34EBF325FE5,1,X,,X
1192,1192,sie,sie,99,stative_event,X,O,none,0,,,
1193,1193,",",",",_,_,_,O,none,0,,,
1194,1194,und,und,100,non_event,X,O,none,0,,,
1195,1195,das,der,100,non_event,X,O,none,0,,,
1196,1196,darf,dürfen,100,non_event,X,O,none,0,,,
1197,1197,nicht,nicht,100,non_event,X,O,none,0,,,
1198,1198,umsonst,umsonst,100,non_event,X,O,none,0,,,
1199,1199,geschehen,geschehen,100,non_event,X,O,none,0,,,
1200,1200,.,.,_,_,_,O,none,0,,,
1201,1201,Er,er,101,process,X,O,none,0,,,
1202,1202,hat,haben,101,process,X,O,none,0,,,
1203,1203,eine,ein,101,process,X,O,none,0,,,
1204,1204,herbe,herb,101,process,X,O,none,0,,,
1205,1205,Enttäuschung,Enttäuschung,101,process,X,O,none,0,,,
1206,1206,gehabt,haben,101,process,X,O,none,0,,,
1207,1207,",",",",_,_,_,O,none,0,,,
1208,1208,als,als,101,process,X,O,none,0,,,
1209,1209,er,er,101,process,X,O,none,0,,,
1210,1210,kam,kommen,101,process,X,B-Bewegung-Subjekt,0C413713-BDBB-4F60-B25C-8C9310D9F476,1,X,,X
1211,1211,und,und,102,non_event,X,O,none,0,,,
1212,1212,sie,sie,102,non_event,X,O,none,0,,,
1213,1213,nicht,nicht,102,non_event,X,O,none,0,,,
1214,1214,zu,zu,102,non_event,X,B-Positionierung,CB341942-CEF7-401A-8976-48FCFC20B42B,1,,X,
1215,1215,Hause,Haus,102,non_event,X,B-Ort-Container-BK,F4108DEE-59FC-4B7D-A84D-E4E70BCB3292,1,,X,X
1216,1216,traf,treffen,102,non_event,X,B-Bewegung-Subjekt,C02E5435-69C5-472E-9ABE-7CF1FEA4E8A6,1,,X,
1217,1217,.,.,_,_,_,O,none,0,,,
1218,1218,Er,er,103,process, ,O,none,0,,,
1219,1219,wird,werden,103,process, ,O,none,0,,,
1220,1220,die,der,103,process, ,O,none,0,,,
1221,1221,Zeit,Zeit,103,process, ,O,none,0,,,
1222,1222,sehr,sehr,103,process, ,O,none,0,,,
1223,1223,lang,lang,103,process, ,B-Dimensionierung-ALT,E2BDDC24-3890-40CD-91EB-F0E753C89373,1,,,
1224,1224,finden,finden,103,process, ,B-Bewegung-ALT,9DC76873-9111-481C-828E-8DDBAD8FF6F9,1,,,
1225,1225,und,und,103,process, ,O,none,0,,,
1226,1226,sich,sich,103,process, ,O,none,0,,,
1227,1227,gewiß,gewiß,103,process, ,O,none,0,,,
1228,1228,mit,mit,103,process, ,O,none,0,,,
1229,1229,der,der,103,process, ,O,none,0,,,
1230,1230,Vorstellung,Vorstellung,103,process, ,O,none,0,,,
1231,1231,quälen,quälen,103,process, ,O,none,0,,,
1232,1232,",",",",_,_,_,O,none,0,,,
1233,1233,daß,daß,103,process, ,O,none,0,,,
1234,1234,sie,sie,103,process, ,O,none,0,,,
1235,1235,nicht,nicht,103,process, ,O,none,0,,,
1236,1236,kommt,kommen,103,process, ,B-Bewegung-Subjekt,B371DFA1-3FC9-4741-B9BD-C963E54DAD11,1,,X,
1237,1237,.,.,_,_,_,O,none,0,,,
1238,1238,Aber,aber,104,non_event,X,O,none,0,,,
1239,1239,sie,sie,104,non_event,X,O,none,0,,,
1240,1240,wird,werden,104,non_event,X,O,none,0,,,
1241,1241,kommen,kommen,104,non_event,X,B-Bewegung-Subjekt,566FDF91-FD33-465C-BF7E-D7B04D669407,1,,X,
1242,1242,!,!,104,non_event,_,O,none,0,,,
1243,1243,und,und,106,non_event,X,O,none,0,,,
1244,1244,wenn,wenn,105,non_event,X,O,none,0,,,
1245,1245,sie,sie,105,non_event,X,O,none,0,,,
1246,1246,scheiden,scheiden,105,non_event,X,O,none,0,,,
1247,1247,müßte,müssen,105,non_event,X,O,none,0,,,
1248,1248,",",",",_,_,_,O,none,0,,,
1249,1249,ohne,ohne,105,non_event,X,O,none,0,,,
1250,1250,diejenigen,derjenige,105,non_event,X,O,none,0,,,
1251,1251,gesehen,sehen,105,non_event,X,B-Bewegung-Licht,C2058BEB-252C-4C4E-B12A-D383CBA0D35D,1,,X,
1252,1252,zu,zu,105,non_event,X,O,none,0,,,
1253,1253,haben,haben,105,non_event,X,O,none,0,,,
1254,1254,",",",",_,_,_,O,none,0,,,
1255,1255,denen,der,105,non_event, ,O,none,0,,,
1256,1256,zuliebe,zuliebe,105,non_event, ,O,none,0,,,
1257,1257,sie,sie,105,non_event, ,O,none,0,,,
1258,1258,eine,ein,106,non_event, ,O,none,0,,,
1259,1259,Art,Art,106,non_event, ,O,none,0,,,
1260,1260,von,von,106,non_event, ,O,none,0,,,
1261,1261,Flucht,Flucht,106,non_event, ,O,none,0,,,
1262,1262,unternommen,unternehmen,106,non_event, ,B-Bewegung-Subjekt,DAFAD04F-00F8-4B45-83DD-2A7703A91639,1,X,,X
1263,1263,hat,haben,106,non_event, ,O,none,0,,,
1264,1264,.,.,_,_,_,O,none,0,,,
1265,1265,Diese,dieser,107,non_event,X,O,none,0,,,
1266,1266,sind,sein,107,non_event,X,O,none,0,,,
