Token_ID	Text_Pointer	Token	Tag	Annotation_ID	Multi_Token_Annotation
1478	8781	war	O	none	0
1479	8785	der	O	none	0
1480	8789	Gelehrte	O	none	0
1481	8798	allein	O	none	0
1482	8804	,	O	none	0
1483	8806	das	O	none	0
1484	8810	goldene	O	none	0
1485	8818	Licht	O	none	0
1486	8824	der	O	none	0
1487	8828	Lampe	O	none	0
1488	8834	fiel	B-Bewegung-Licht	962C8A9A-7587-4CF8-8F82-8C60148BDF99	1
1489	8839	auf	B-Richtung	D43EB500-694E-4F0C-A27C-4AB1F2213E06	1
1490	8843	sein	O	none	0
1491	8848	Antlitz	O	none	0
1492	8856	und	O	none	0
1493	8859	\n               	O	none	0
1494	8875	die	O	none	0
1495	8879	Bücher	O	none	0
1496	8885	,	O	none	0
1497	8887	welche	O	none	0
1498	8894	um	B-Positionierung	80FD39A3-F587-47BA-BC67-77CFD17C42B7	1
1499	8897	ihn	O	none	0
1500	8901	lagen	O	none	0
1501	8906	,	O	none	0
1502	8908	schneller	O	none	0
1503	8918	rauschten	B-Bewegung-Schall	A4A16046-8917-4105-A4A8-35A69F094BB8	1
1504	8928	die	O	none	0
1505	8932	weißen	O	none	0
1506	8939	Blätter	O	none	0
1507	8947	unter	B-Positionierung	70301D16-F60A-4B81-BDD8-82A2BCB179BA	1
1508	8953	der	O	none	0
1509	8956	\n               	O	none	0
1510	8972	Hand	O	none	0
1511	8977	des	O	none	0
1512	8981	Nachschlagenden	O	none	0
1513	8997	und	O	none	0
1514	9001	in	O	none	0
1515	9004	starker	O	none	0
1516	9012	Spannung	O	none	0
1517	9021	arbeiteten	O	none	0
1518	9032	seine	O	none	0
1519	9038	Züge	O	none	0
1520	9042	.	O	none	0
1521	9043	\n	O	none	0
1522	9044	Da	O	none	0
1523	9047	pochte	B-Bewegung-Schall	35D62CEB-CFBE-4176-8D03-9DF838A9EC77	1
1524	9054	es	O	none	0
1525	9057	an	B-Richtung	C4304166-A6BC-4A36-A130-1282723A9FFF	1
1526	9060	die	O	none	0
1527	9064	Thür	B-Ort-Objekt-BK	68FBF2E6-8015-4F48-A626-B8C63932EB86	1
1528	9068	,	O	none	0
1529	9070	der	O	none	0
1530	9074	erwartete	B-Bewegung-Subjekt	6997F81F-35FC-4596-84B8-C405B32A987D	1
1531	9084	Besuch	O	none	0
1532	9091	trat	B-Bewegung-Subjekt	A55E6EBF-778E-40CA-9658-F380F6F4A010	2
1533	9096	ein	I-Bewegung-Subjekt	A55E6EBF-778E-40CA-9658-F380F6F4A010	2
1534	9099	.	O	none	0
1535	9100	\n	O	none	0
1536	9101	»	O	none	0
1537	9102	Guten	O	none	0
1538	9108	Abend	O	none	0
1539	9113	,	O	none	0
1540	9115	Fritz	O	none	0
1541	9120	,	O	none	0
1542	9121	«	O	none	0
1543	9123	rief	B-Bewegung-Schall	A785771C-1691-413C-ADC0-7725080C7C57	2
1544	9128	der	O	none	0
1545	9132	Professor	O	none	0
1546	9142	dem	O	none	0
1547	9146	Eintretenden	O	none	0
1548	9159	entgegen	B-Bewegung-Schall	A785771C-1691-413C-ADC0-7725080C7C57	2
1549	9167	,	O	none	0
1550	9169	»	O	none	0
1551	9170	setze	B-Bewegung-Subjekt	84833BD3-69BD-4756-8946-03295CD82092	1
1552	9176	dich	O	none	0
1553	9181	auf	B-Richtung	85843E38-65CF-471F-BCD4-940D221D3E73	1
1554	9184	\n               	O	none	0
1555	9200	meinen	O	none	0
1556	9207	Platz	B-Ort-Abstrakt-BK	DF5CEA45-A42D-4E3B-A8BC-371E12F167B9	1
1557	9213	und	O	none	0
1558	9217	sieh	B-Bewegung-Licht	F9730832-B0B0-4E5C-86C3-538215F2FB45	1
1559	9222	hierher	B-Richtung	BFA52CB1-A44D-4F5A-8FA8-73718E58EB03	1
1560	9229	.	O	none	0
1561	9230	«	O	none	0
1562	9231	\n	O	none	0
1563	9232	Der	O	none	0
1564	9236	Gast	O	none	0
1565	9240	,	O	none	0
1566	9242	eine	O	none	0
1567	9247	zarte	B-Dimensionierung-Groesse	06540559-382F-4C08-8DBF-777B44B81C04	1
1568	9253	Gestalt	O	none	0
1569	9260	,	O	none	0
1570	9262	mit	O	none	0
1571	9266	feinen	B-Dimensionierung-Groesse	9C249DBA-B04D-4852-9C6F-C3B713E5143A	1
1572	9273	Zügen	B-Ort-ALT	4ADE68CC-5D80-4CD0-B630-CE3AB7004E04	1
1573	9279	und	O	none	0
1574	9283	einer	O	none	0
1575	9289	Brille	O	none	0
1576	9296	vor	B-Positionierung	2CC8F011-4051-4924-AB6D-4348A487A83E	1
1577	9300	den	O	none	0
1578	9304	Augen	O	none	0
1579	9309	,	O	none	0
1580	9311	rückte	B-Bewegung-ALT	B9FE48AF-449A-41FC-948B-AEE0E11F536E	2
1581	9317	\n               	O	none	0
1582	9333	sich	O	none	0
1583	9338	gehorsam	O	none	0
1584	9347	zurecht	B-Bewegung-ALT	B9FE48AF-449A-41FC-948B-AEE0E11F536E	2
1585	9355	und	O	none	0
1586	9359	ergriff	B-Bewegung-Subjekt	27D24381-B609-4146-A920-024C625AC481	1
1587	9367	ein	O	none	0
1588	9371	kleines	B-Dimensionierung-Groesse	AF1F7EBC-5E25-4DF5-B765-75173EF829AD	1
1589	9379	Buch	O	none	0
1590	9383	,	O	none	0
1591	9385	welches	O	none	0
1592	9393	Mittelpunkt	B-Ort-Abstrakt	AECC0719-1D9B-4938-9466-2FD19B770AF3	1
1593	9405	eines	B-Positionierung	3E2D3B98-DA05-4212-B3E5-600F0C6A066C	1
1594	9411	Kreises	B-Ort-Abstrakt	438178EA-AB61-4AAE-B8F8-F2254DAAB821	1
1595	9418	\n               	O	none	0
1596	9434	von	O	none	0
1597	9438	aufgeschlagenen	B-Bewegung-Subjekt	863E57EC-B2A4-47EB-BEB2-A69344A17325	1
1598	9454	Werken	O	none	0
1599	9461	in	O	none	0
1600	9464	jedem	O	none	0
1601	9470	Alter	O	none	0
1602	9476	und	O	none	0
1603	9480	Format	O	none	0
1604	9487	war	O	none	0
1605	9490	.	O	none	0
1606	9492	Mit	O	none	0
1607	9496	Kennerblicken	O	none	0
1608	9510	musterte	B-Bewegung-Licht	E2D592F1-BDE2-490B-BE71-D489DA36C2C2	1
1609	9518	\n               	O	none	0
1610	9534	er	O	none	0
1611	9537	zuerst	O	none	0
1612	9544	den	O	none	0
1613	9548	Deckel	O	none	0
1614	9554	:	O	none	0
1615	9556	geschwärztes	O	none	0
1616	9569	Pergament	O	none	0
1617	9579	mit	O	none	0
1618	9583	alten	O	none	0
1619	9589	Noten	O	none	0
1620	9595	und	O	none	0
1621	9599	darunter	B-Positionierung	B7F37AEF-6037-449A-9F4D-A1F4D3D4D88F	1
1622	9607	\n               	O	none	0
1623	9623	geschriebenem	B-Bewegung-Subjekt	CF5CDCFC-71B8-45D7-9EC3-C3A5BB41BA25	1
1624	9637	Kirchentext	O	none	0
1625	9648	,	O	none	0
1626	9650	er	O	none	0
1627	9653	warf	B-Bewegung-Licht	36025555-FCB1-4D2B-9B2B-08B06BDF47B4	1
1628	9658	einen	O	none	0
1629	9664	spähenden	B-Bewegung-Licht	E49C181A-1CEC-45D7-B878-9526E4D462E7	1
1630	9674	Blick	O	none	0
1631	9680	auf	B-Richtung	FB3539D6-86F0-4D10-978F-AA8516F727F1	1
1632	9684	das	O	none	0
1633	9688	Innere	B-Ort-ALT	F85703BE-70D4-4530-8125-F6DFFE0F813B	1
1634	9695	des	O	none	0
1635	9699	Einbands	O	none	0
1636	9707	\n               	O	none	0
1637	9723	und	O	none	0
1638	9727	suchte	B-Bewegung-Subjekt	96CA35EA-E0F3-4770-8A56-2BA3B5277D74	1
1639	9734	nach	B-Richtung	736890AF-56CD-4495-9E88-2BB33712190B	1
1640	9739	den	O	none	0
1641	9743	Pergamentstreifen	O	none	0
1642	9760	,	O	none	0
1643	9762	durch	O	none	0
1644	9768	welche	O	none	0
1645	9775	der	O	none	0
1646	9779	übelerhaltene	O	none	0
1647	9793	Rücken	O	none	0
1648	9800	des	O	none	0
1649	9803	\n               	O	none	0
1650	9819	Buches	O	none	0
1651	9826	mit	O	none	0
1652	9830	dem	O	none	0
1653	9834	Deckel	O	none	0
1654	9841	verbunden	B-Bewegung-ALT	3EC27EFF-D16E-426E-AC21-D34DE9FA539F	1
1655	9851	war	O	none	0
1656	9854	.	O	none	0
1657	9856	Dann	O	none	0
1658	9861	erst	O	none	0
1659	9866	sah	B-Bewegung-Licht	4DAB1E8F-9A16-490E-BE59-57DEF5753498	1
1660	9870	er	O	none	0
1661	9873	auf	B-Richtung	8226AC4C-40C1-4B38-908C-C716E97318DC	1
1662	9877	das	O	none	0
1663	9881	erste	O	none	0
1664	9887	Blatt	O	none	0
1665	9893	des	O	none	0
1666	9896	\n               	O	none	0
1667	9912	Inhalts	O	none	0
1668	9919	,	O	none	0
1669	9921	auf	B-Richtung	5AF07D9B-BB89-4404-A9EF-8C60AC5FB7B7	1
1670	9925	die	O	none	0
1671	9929	vergilbten	O	none	0
1672	9940	Buchstaben	O	none	0
1673	9951	des	O	none	0
1674	9955	geschriebenen	B-Bewegung-Subjekt	8D1EFC23-38FD-4904-8F85-5DEAFA514110	1
1675	9969	Textes	O	none	0
1676	9975	.	O	none	0
1677	9977	»	O	none	0
1678	9978	Das	O	none	0
1679	9982	Leben	O	none	0
1680	9988	der	O	none	0
1681	9991	\n               	O	none	0
1682	10007	heiligen	O	none	0
1683	10016	Hildegard	O	none	0
1684	10026	–	O	none	0
1685	10028	die	O	none	0
1686	10032	Hand	O	none	0
1687	10037	des	O	none	0
1688	10041	Schreibers	O	none	0
1689	10052	aus	O	none	0
1690	10056	dem	O	none	0
1691	10060	fünfzehnten	O	none	0
1692	10072	Jahrhundert	O	none	0
1693	10083	,	O	none	0
1694	10084	«	O	none	0
1695	10086	–	O	none	0
1696	10087	\n               	O	none	0
1697	10103	sprach	B-Bewegung-Schall	C1F3CA72-69CD-4AC2-8ACA-184C6E8D71DA	1
1698	10110	er	O	none	0
1699	10112	,	O	none	0
1700	10114	und	O	none	0
1701	10118	sah	B-Bewegung-Licht	04D82B07-BC8E-49A7-BFED-9240DD72431D	2
1702	10122	den	O	none	0
1703	10126	Freund	O	none	0
1704	10133	fragend	B-Bewegung-ALT	337FAFAD-5B3E-4A5C-9CBB-2DFBF272FCCE	1
1705	10141	an	B-Bewegung-Licht	04D82B07-BC8E-49A7-BFED-9240DD72431D	2
1706	10143	.	O	none	0
1707	10144	\n	O	none	0
1708	10145	»	O	none	0
1709	10146	Nicht	O	none	0
1710	10152	deshalb	O	none	0
1711	10160	zeige	B-Bewegung-Licht	50C6C5A5-1EC3-48D3-9D2B-8F3EFAF2D324	1
1712	10166	ich	O	none	0
1713	10170	dir	O	none	0
1714	10174	das	O	none	0
1715	10178	alte	O	none	0
1716	10183	Buch	O	none	0
1717	10187	.	O	none	0
1718	10188	«	O	none	0
1719	10190	Sieh	B-Bewegung-Licht	BA68AB6F-532B-42E7-8A59-3F00B977E1B0	1
1720	10195	weiter	O	none	0
1721	10201	.	O	none	0
1722	10203	Der	O	none	0
1723	10207	Lebensgeschichte	O	none	0
1724	10224	folgen	B-Bewegung-ALT	7E16CF2C-94CD-4C0A-A1BB-55E9E5E744C5	1
1725	10230	\n               	O	none	0
1726	10246	Gebete	O	none	0
1727	10252	,	O	none	0
1728	10254	eine	O	none	0
1729	10259	Anzahl	O	none	0
1730	10266	Recepte	O	none	0
1731	10274	und	O	none	0
1732	10278	Wirthschaftsregeln	O	none	0
1733	10297	von	O	none	0
1734	10301	verschiedenen	O	none	0
1735	10315	Händen	O	none	0
1736	10322	bis	O	none	0
1737	10326	über	O	none	0
1738	10330	\n               	O	none	0
1739	10346	die	O	none	0
1740	10350	Zeit	O	none	0
1741	10355	Luthers	O	none	0
1742	10363	hinaus	O	none	0
1743	10369	.	O	none	0
1744	10371	Ich	O	none	0
1745	10375	hatte	O	none	0
1746	10381	diese	O	none	0
1747	10387	Blätter	O	none	0
1748	10395	für	O	none	0
1749	10399	dich	O	none	0
1750	10404	gekauft	B-Bewegung-Subjekt	719BD12B-2A99-49E4-921B-8E5A570A8563	1
1751	10411	,	O	none	0
1752	10413	du	O	none	0
1753	10416	konntest	O	none	0
1754	10425	darin	B-Positionierung	9853CEA8-20AD-4BFC-AF94-35784D99ACD6	1
1755	10430	\n               	O	none	0
1756	10446	vielleicht	O	none	0
1757	10457	etwas	O	none	0
1758	10463	für	O	none	0
1759	10467	deine	O	none	0
1760	10473	Sagen	O	none	0
1761	10479	oder	O	none	0
1762	10484	Volksaberglauben	O	none	0
1763	10501	 	O	none	0
1764	10502	finden	B-Bewegung-Licht	4FCFB4FE-7135-4CA4-BECA-CEE11FF06E8C	1
1765	10508	.	O	none	0
1766	10510	Bei	O	none	0
1767	10514	der	O	none	0
1768	10517	\n               	O	none	0
1769	10533	Durchsicht	O	none	0
1770	10544	aber	O	none	0
1771	10549	traf	B-Bewegung-Licht	89EB3138-484D-4637-B6A3-54BA87112E43	1
1772	10554	ich	O	none	0
1773	10558	auf	B-Positionierung	967D51F9-6C6F-408B-842E-A53EE843F0F3	1
1774	10562	einer	B-Dimensionierung-Menge	92B7948B-30B7-4C21-B7D5-694F0D280784	3
1775	10568	der	I-Dimensionierung-Menge	92B7948B-30B7-4C21-B7D5-694F0D280784	3
1776	10572	letzten	I-Dimensionierung-Menge	92B7948B-30B7-4C21-B7D5-694F0D280784	3
1777	10580	Seiten	O	none	0
1778	10587	diese	O	none	0
1779	10593	Stelle	B-Ort-ALT	51AE302C-D7E8-4FF3-BED2-97FC5FED5B73	1
1780	10599	,	O	none	0
1781	10601	und	O	none	0
1782	10605	ich	O	none	0
1783	10609	muß	O	none	0
1784	10613	dir	O	none	0
1785	10616	\n               	O	none	0
1786	10632	jetzt	O	none	0
1787	10638	das	O	none	0
1788	10642	Buch	O	none	0
1789	10647	noch	O	none	0
1790	10652	vorenthalten	O	none	0
1791	10664	.	O	none	0
1792	10666	Es	O	none	0
1793	10669	scheint	B-Bewegung-ALT	D60B67ED-5594-4739-814A-701CC239A7DE	1
1794	10676	,	O	none	0
1795	10678	daß	O	none	0
1796	10682	mehre	O	none	0
1797	10688	Generationen	O	none	0
1798	10701	eines	O	none	0
1799	10706	\n               	O	none	0
1800	10722	Mönchsklosters	B-Ort-Container	D9C7FE65-7AA4-4934-862A-799680E151F9	1
1801	10737	das	O	none	0
1802	10741	Buch	O	none	0
1803	10746	benutzt	O	none	0
1804	10754	haben	O	none	0
1805	10759	,	O	none	0
1806	10761	um	O	none	0
1807	10764	Bemerkungen	O	none	0
1808	10776	einzuzeichnen	B-Bewegung-Subjekt	ADEFCF5C-15F5-42A4-9150-FD54A5DF1DB3	1
1809	10789	,	O	none	0
1810	10791	denn	O	none	0
1811	10796	auf	B-Positionierung	1ED34DA7-4B60-41D2-93D5-E04922D459B7	1
1812	10800	diesem	O	none	0
1813	10806	\n               	O	none	0
1814	10822	Blatt	O	none	0
1815	10828	ist	O	none	0
1816	10832	ein	O	none	0
1817	10836	Verzeichniß	O	none	0
1818	10848	von	O	none	0
1819	10852	Kirchenschätzen	O	none	0
1820	10868	des	O	none	0
1821	10872	Klosters	B-Ort-Container	280C361C-A2B6-44D1-A7F2-F11A4B666B89	1
1822	10881	Rossau	B-Ort-Container	B6B283C3-47B8-4289-BB94-C11547AAB421	1
1823	10887	.	O	none	0
1824	10889	Es	O	none	0
1825	10892	war	O	none	0
1826	10896	ein	O	none	0
1827	10899	\n               	O	none	0
1828	10915	dürftiges	O	none	0
1829	10925	Kloster	B-Ort-Container	4934907A-F40F-43ED-9358-2DAEDA98EF39	1
1830	10932	,	O	none	0
1831	10934	das	O	none	0
1832	10938	Verzeichniß	O	none	0
1833	10950	ist	O	none	0
1834	10954	nicht	O	none	0
1835	10960	groß	B-Dimensionierung-Groesse	3B547D01-0C17-4F95-90F0-EFC24200A804	1
1836	10965	oder	O	none	0
1837	10970	nicht	O	none	0
1838	10976	vollständig	B-Dimensionierung-Menge	E0EEA582-6AF8-48BC-8862-80F280EAEAB1	1
1839	10987	.	O	none	0
1840	10989	Es	O	none	0
1841	10992	wurde	O	none	0
1842	10997	\n               	O	none	0
1843	11013	von	O	none	0
1844	11017	einem	O	none	0
1845	11023	unwissenden	O	none	0
1846	11035	Mönch	O	none	0
1847	11040	,	O	none	0
1848	11042	soweit	O	none	0
1849	11049	man	O	none	0
1850	11053	aus	O	none	0
1851	11057	seiner	O	none	0
1852	11064	Schrift	O	none	0
1853	11072	schließen	B-Bewegung-ALT	97D4431C-721A-4F6E-9914-C241D6661180	1
1854	11082	kann	O	none	0
1855	11086	,	O	none	0
1856	11088	etwa	O	none	0
1857	11093	um	O	none	0
1858	11095	\n               	O	none	0
1859	11111	1500	O	none	0
1860	11116	gemacht	B-Bewegung-ALT	C4096F8F-3626-4DDB-8D5C-088749E3DBB6	1
1861	11123	.	O	none	0
1862	11125	Sieh	B-Bewegung-Licht	040F156D-0710-4D14-A3A7-44C378EDAE9C	1
1863	11129	,	O	none	0
1864	11131	hier	B-Positionierung	A8C52E89-F4AF-47E9-8C58-A6B233D707D5	1
1865	11136	Kirchengeräth	O	none	0
1866	11150	und	O	none	0
1867	11154	wenige	B-Dimensionierung-Menge	B4524EBC-D873-45F8-A35B-A84069FFB540	1
1868	11161	geistliche	O	none	0
1869	11172	Gewänder	O	none	0
1870	11180	,	O	none	0
1871	11182	und	O	none	0
1872	11186	hier	B-Positionierung	9B8C192B-6FE3-4409-B034-1C8362DC98C8	1
1873	11190	\n               	O	none	0
1874	11206	einige	B-Dimensionierung-Menge	C5635F12-AE2A-4C1E-AD37-5F048BD35E9A	1
1875	11213	theologische	O	none	0
1876	11226	Handschriften	O	none	0
1877	11240	des	O	none	0
1878	11244	Klosters	B-Ort-Container	F96DF7AD-1138-4076-A50C-3C2BCBCCE905	1
1879	11252	,	O	none	0
1880	11254	für	O	none	0
1881	11258	uns	O	none	0
1882	11262	gleichgültig	O	none	0
1883	11274	,	O	none	0
1884	11276	darunter	O	none	0
1885	11285	aber	O	none	0
1886	11289	\n               	O	none	0
1887	11305	zuletzt	O	none	0
1888	11313	folgender	O	none	0
1889	11323	Titel	O	none	0
1890	11328	:	O	none	0
1891	11330	»	O	none	0
1892	11331	Das	O	none	0
1893	11335	alt	O	none	0
1894	11339	ungehür	O	none	0
1895	11347	puoch	O	none	0
1896	11353	von	O	none	0
1897	11357	ußfart	O	none	0
1898	11364	des	O	none	0
1899	11368	swigers	O	none	0
1900	11375	.	O	none	0
1901	11376	«	O	none	0
1902	11377	\n	O	none	0
1903	11378	Der	O	none	0
1904	11382	Doctor	O	none	0
1905	11389	prüfte	O	none	0
1906	11396	neugierig	O	none	0
1907	11406	die	O	none	0
1908	11410	Worte	O	none	0
1909	11415	.	O	none	0
1910	11417	»	O	none	0
1911	11418	Das	O	none	0
1912	11422	klingt	B-Bewegung-ALT	18066E3F-B79F-44DB-B2AD-3E7C29927261	1
1913	11429	wie	O	none	0
1914	11433	Ueberschrift	O	none	0
1915	11446	eines	O	none	0
1916	11451	\n               	O	none	0
1917	11467	Rittergedichts	O	none	0
1918	11481	.	O	none	0
1919	11483	Und	O	none	0
1920	11487	was	O	none	0
1921	11491	bedeuten	O	none	0
1922	11500	die	O	none	0
1923	11504	Worte	O	none	0
1924	11510	selbst	O	none	0
1925	11516	:	O	none	0
1926	11518	Ist	O	none	0
1927	11522	der	O	none	0
1928	11526	Ausfahrende	O	none	0
1929	11538	ein	O	none	0
1930	11542	Schwieger	O	none	0
1931	11551	\n               	O	none	0
1932	11567	oder	O	none	0
1933	11572	ein	O	none	0
1934	11576	Schweigender	O	none	0
1935	11588	?	O	none	0
1936	11589	«	O	none	0
1937	11590	\n	O	none	0
1938	11591	»	O	none	0
1939	11592	Versuchen	O	none	0
1940	11602	wir	O	none	0
1941	11606	das	O	none	0
1942	11610	Räthsel	O	none	0
1943	11618	zu	O	none	0
1944	11621	lösen	B-Bewegung-ALT	B7FE3FEC-C323-4204-9E9C-194B5959F101	1
1945	11626	,	O	none	0
1946	11627	«	O	none	0
1947	11629	fuhr	B-Bewegung-Schall	7E8F3206-3FC3-4898-9FF0-09169C121FEC	2
1948	11634	der	O	none	0
1949	11638	Professor	O	none	0
1950	11648	mit	O	none	0
1951	11652	glänzenden	B-Bewegung-ALT	806A8933-1A90-4226-B7A5-1A18702A1BB5	1
1952	11663	Augen	O	none	0
1953	11669	fort	B-Bewegung-Schall	7E8F3206-3FC3-4898-9FF0-09169C121FEC	2
1954	11673	,	O	none	0
1955	11674	\n               	O	none	0
1956	11690	und	O	none	0
1957	11694	wies	B-Bewegung-Subjekt	084FC94E-F333-4FBE-95C5-A4B7B4455D95	1
1958	11699	mit	O	none	0
1959	11703	dem	O	none	0
1960	11707	Finger	O	none	0
1961	11714	auf	B-Richtung	E61F8BCA-8087-4014-A959-DC4040898064	1
1962	11718	dasselbe	O	none	0
1963	11727	Blatt	O	none	0
1964	11732	.	O	none	0
1965	11734	»	O	none	0
1966	11735	Eine	O	none	0
1967	11740	spätere	O	none	0
1968	11748	Hand	O	none	0
1969	11753	hat	O	none	0
1970	11757	in	O	none	0
1971	11760	lateinischer	O	none	0
1972	11772	\n               	O	none	0
1973	11788	Sprache	O	none	0
1974	11796	dazugeschrieben	B-Bewegung-Subjekt	959B5FF6-1EAB-4B00-BE52-24B223970AA9	1
1975	11811	:	O	none	0
1976	11813	›Dies	O	none	0
1977	11819	Buch	O	none	0
1978	11824	ist	O	none	0
1979	11828	latein	O	none	0
1980	11834	,	O	none	0
1981	11836	fast	O	none	0
1982	11841	unlesbar	O	none	0
1983	11849	,	O	none	0
1984	11851	fängt	B-Bewegung-ALT	D5E64070-6233-40AD-9FD9-BFF97CBF63E7	2
1985	11857	an	I-Bewegung-ALT	D5E64070-6233-40AD-9FD9-BFF97CBF63E7	2
1986	11860	mit	O	none	0
1987	11864	den	O	none	0
1988	11867	\n               	O	none	0
1989	11883	Worten	O	none	0
1990	11889	:	O	none	0
1991	11891	lacrimas	O	none	0
1992	11900	et	O	none	0
1993	11903	signa	O	none	0
1994	11909	und	O	none	0
1995	11913	endet	O	none	0
1996	11919	mit	O	none	0
1997	11923	den	O	none	0
1998	11927	Worten	O	none	0
1999	11933	:	O	none	0
2000	11935	Hier	O	none	0
2001	11940	schließt	B-Bewegung-ALT	B314EF0B-C32B-48AB-8E96-08128AB26A3C	1
2002	11949	der	O	none	0
2003	11953	Geschichten	O	none	0
2004	11965	–	O	none	0
2005	11966	\n               	O	none	0
2006	11982	actorum	O	none	0
2007	11990	–	O	none	0
2008	11992	dreißigstes	B-Dimensionierung-Menge	B84E8AFB-C485-4BD1-A0B8-4A0BE134022A	1
2009	12004	Buch.‹	O	none	0
2010	12011	Jetzt	O	none	0
2011	12017	rathe	B-Bewegung-Schall	8C058694-8401-4517-8CDA-6FBABC467BBF	1
2012	12022	.	O	none	0
2013	12023	«	O	none	0
2014	12024	\n	O	none	0
2015	12025	Der	O	none	0
2016	12029	Doctor	O	none	0
2017	12036	sah	B-Bewegung-Licht	09BC5FC3-DFB5-42E6-B86F-B0E72CA60450	1
2018	12040	in	B-Richtung	CD9A6DB2-5F97-4EC1-901C-9D70685F49B7	1
2019	12043	das	O	none	0
2020	12047	erregte	O	none	0
2021	12055	Gesicht	O	none	0
2022	12063	des	O	none	0
2023	12067	Freundes	O	none	0
2024	12075	:	O	none	0
2025	12077	»	O	none	0
2026	12078	Laß	O	none	0
2027	12082	mich	O	none	0
2028	12087	nicht	O	none	0
2029	12093	warten	O	none	0
2030	12099	.	O	none	0
2031	12101	Die	O	none	0
2032	12104	\n               	O	none	0
2033	12120	Anfangsworte	O	none	0
2034	12133	klingen	B-Bewegung-ALT	00F5CC3E-6670-4577-9F13-F294ACA18EBC	1
2035	12141	vielversprechend	O	none	0
2036	12157	,	O	none	0
2037	12159	aber	O	none	0
2038	12164	ein	O	none	0
2039	12168	Titel	O	none	0
2040	12174	sind	O	none	0
2041	12179	sie	O	none	0
2042	12183	nicht	O	none	0
2043	12188	,	O	none	0
2044	12190	es	O	none	0
2045	12193	mögen	O	none	0
2046	12199	im	B-Positionierung	2125DAC8-A8B8-4872-BBC5-09C85502F89C	1
2047	12201	\n               	O	none	0
2048	12217	Anfange	B-Ort-ALT	90FB5BD4-895E-473C-855F-065E5DEA3074	1
2049	12225	Blätter	O	none	0
2050	12233	gefehlt	O	none	0
2051	12241	haben	O	none	0
2052	12246	.	O	none	0
2053	12247	«	O	none	0
2054	12248	\n	O	none	0
2055	12249	»	O	none	0
2056	12250	So	O	none	0
2057	12253	ist	O	none	0
2058	12257	es	O	none	0
2059	12259	,	O	none	0
2060	12260	«	O	none	0
2061	12262	versetzte	B-Bewegung-Schall	A87D01A0-ED11-4BEF-AF53-F78C90C2FDE2	1
2062	12272	der	O	none	0
2063	12276	Professor	O	none	0
2064	12286	vergnügt	O	none	0
2065	12294	.	O	none	0
2066	12296	»	O	none	0
2067	12297	Nehmen	B-Bewegung-ALT	1890978E-CF4B-46DD-ADB2-035723812077	2
2068	12304	wir	O	none	0
2069	12308	an	B-Bewegung-ALT	1890978E-CF4B-46DD-ADB2-035723812077	2
2070	12310	:	O	none	0
2071	12312	ein	O	none	0
2072	12315	,	O	none	0
2073	12317	zwei	B-Dimensionierung-Menge	C2A797BC-8766-4926-BD20-A13DEE614C10	1
2074	12322	Blätter	O	none	0
2075	12329	\n               	O	none	0
2076	12345	haben	O	none	0
2077	12351	gefehlt	O	none	0
2078	12358	.	O	none	0
2079	12360	Im	B-Positionierung	F35CDCBC-9B63-49AE-9F96-08400064497B	1
2080	12363	fünften	B-Dimensionierung-Menge	4F16E506-E76A-4BA9-9BA0-C16396AA115F	1
2081	12371	Kapitel	O	none	0
2082	12379	der	O	none	0
2083	12383	Annalen	O	none	0
2084	12391	des	O	none	0
2085	12395	Tacitus	O	none	0
2086	12403	stehen	O	none	0
2087	12410	die	O	none	0
2088	12414	Worte	O	none	0
2089	12420	lacrimas	O	none	0
2090	12428	\n               	O	none	0
2091	12444	et	O	none	0
2092	12447	signa	O	none	0
2093	12453	hintereinander	B-Positionierung	4EF017A0-C78A-4B62-B739-66017EB75CDA	1
2094	12467	.	O	none	0
2095	12468	«	O	none	0
2096	12469	\n	O	none	0
2097	12470	Der	O	none	0
2098	12474	Doctor	O	none	0
2099	12481	sprang	B-Bewegung-Subjekt	73B15DFD-2951-43D7-B3F5-0C7884E51A02	2
2100	12488	auf	I-Bewegung-Subjekt	73B15DFD-2951-43D7-B3F5-0C7884E51A02	2
2101	12491	,	O	none	0
2102	12493	auch	O	none	0
2103	12498	ihm	O	none	0
2104	12502	flog	B-Bewegung-ALT	51B4A563-191C-4091-9B41-DB30142DB265	1
2105	12507	ein	O	none	0
2106	12511	freudiges	O	none	0
2107	12521	Roth	O	none	0
2108	12526	über	B-Richtung-ALT	653EE7F0-56FF-4505-AD48-990C048E4D98	1
2109	12531	das	O	none	0
2110	12535	Antlitz	O	none	0
2111	12542	.	O	none	0
2112	12543	\n 	O	none	0
2113	12545	»	O	none	0
2114	12546	Setze	B-Bewegung-Subjekt	D5D1DD8E-5878-4A7E-ADBD-010F712DCCF0	1
2115	12552	dich	O	none	0
2116	12556	,	O	none	0
2117	12557	«	O	none	0
2118	12559	fuhr	B-Bewegung-Schall	222C957A-7C19-4C71-A717-7FDDF0E85227	2
2119	12564	der	O	none	0
2120	12568	Professor	O	none	0
2121	12578	fort	B-Bewegung-Schall	222C957A-7C19-4C71-A717-7FDDF0E85227	2
2122	12582	,	O	none	0
2123	12584	den	O	none	0
2124	12588	Freund	O	none	0
