Token_ID	Text_Pointer	Token	Tag	Annotation_ID	Multi_Token_Annotation
1671	10832	deren	O	none	0
1672	10838	dunstigem	O	none	0
1673	10848	Leuchten	O	none	0
1674	10857	fern	B-Dimensionierung-Abstand	CD54E24D-094B-4FE8-8217-9C0DF19C605F	1
1675	10862	und	O	none	0
1676	10866	nah	B-Dimensionierung-Abstand	EB3624E3-42E7-4203-83E6-9AB4FD8A4D59	1
1677	10870	grauweiße	O	none	0
1678	10880	Rauchsäulen	O	none	0
1679	10892	über	B-Positionierung	FFCB6BF7-88CB-44C1-9FDB-2DF8DC735BF0	1
1680	10897	dem	O	none	0
1681	10901	endlosen	B-Dimensionierung-Groesse	F6849AF5-8168-4ABE-AE7A-8916A1AA2C05	1
1682	10909	\n                     	O	none	0
1683	10931	Baummeere	B-Ort-Container	180F124C-9219-4451-A329-F8BADDE92617	1
1684	10941	sichtbar	O	none	0
1685	10950	wurden	O	none	0
1686	10956	,	O	none	0
1687	10958	die	O	none	0
1688	10962	sich	O	none	0
1689	10967	erst	O	none	0
1690	10972	hoch	B-Dimensionierung-Abstand	5029F9F6-3EB8-4FFF-9E0D-DA4F0D6D48D7	1
1691	10977	in	B-Positionierung	D3AC5EB6-FF69-4746-AFAB-136DF60092BE	1
1692	10980	der	O	none	0
1693	10984	Luft	B-Ort-Container	8E713B93-C1A6-400E-B067-CCCA278F4824	1
1694	10989	ausbreiteten	B-Bewegung-Objekt	E26CD79C-2C17-4869-AB41-E7C0949380F8	1
1695	11002	und	O	none	0
1696	11006	dann	O	none	0
1697	11010	\n                     	O	none	0
1698	11032	wie	O	none	0
1699	11036	zartes	B-Dimensionierung-Groesse	514D5C56-8D69-487C-B918-CDAA5870E843	1
1700	11043	Piniengeäst	O	none	0
1701	11055	majestätisch	O	none	0
1702	11068	in	B-Richtung	A76CEFD1-8F8A-4B2D-8EE7-5953BEB58081	1
1703	11071	den	O	none	0
1704	11075	Nachthimmel	B-Ort-Container-BK	C5CA7128-2343-4897-8667-D02D4F8812ED	1
1705	11087	hinaufwuchsen	B-Bewegung-Objekt	97CC8062-C885-4C89-90FE-215283741BEC	1
1706	11100	.	O	none	0
1707	11102	Von	O	none	0
1708	11106	Zeit	O	none	0
1709	11110	\n                     	O	none	0
1710	11132	zu	O	none	0
1711	11135	Zeit	O	none	0
1712	11140	dröhnte	B-Bewegung-Schall	89C7EA5B-A2E3-4E06-8718-06A7B53EA3D2	1
1713	11148	ein	O	none	0
1714	11152	dumpfes	O	none	0
1715	11160	Krachen	O	none	0
1716	11168	aus	B-Richtung	92F98274-3F14-4A27-B0A6-54A9C589C11E	1
1717	11172	der	O	none	0
1718	11176	Haide	B-Ort-Container-BK	C8770469-6C3A-4EDF-AA82-90A9F2E8AFFD	1
1719	11182	und	O	none	0
1720	11186	erstarb	B-Bewegung-Schall	F7D26BFC-87B9-4D7E-8A0E-821AEC76FC30	1
1721	11194	in	O	none	0
1722	11197	matten	O	none	0
1723	11203	\n                     	O	none	0
1724	11225	Echolauten	O	none	0
1725	11235	.	O	none	0
1726	11237	 	O	none	0
1727	11238	Dann	O	none	0
1728	11243	kreischten	B-Bewegung-Schall	F8E48A06-76C2-484C-9B6B-29495FE6D586	2
1729	11254	Uhu	O	none	0
1730	11258	und	O	none	0
1731	11262	anderes	O	none	0
1732	11270	Gevögel	O	none	0
1733	11278	laut	O	none	0
1734	11283	auf	B-Bewegung-Schall	F8E48A06-76C2-484C-9B6B-29495FE6D586	2
1735	11287	und	O	none	0
1736	11290	\n                     	O	none	0
1737	11312	schwarzes	O	none	0
1738	11322	Gefieder	O	none	0
1739	11331	ward	O	none	0
1740	11336	momentan	O	none	0
1741	11345	sichtbar	O	none	0
1742	11354	über	B-Positionierung	00F679F3-8010-4193-BD9E-65F7B5C43D54	1
1743	11359	den	O	none	0
1744	11363	zitternden	O	none	0
1745	11374	Wipfeln	O	none	0
1746	11381	.	O	none	0
1747	11382	\n	O	none	0
1748	11383	Graf	O	none	0
1749	11388	Magnus	O	none	0
1750	11395	ließ	O	none	0
1751	11400	sein	O	none	0
1752	11405	brennendes	B-Bewegung-ALT	C99E7128-400B-437C-9AE0-C7D6889BD9C5	1
1753	11416	Auge	O	none	0
1754	11421	bald	O	none	0
1755	11426	auf	B-Richtung	45191EDD-F53E-48C8-AC90-B38ECFC3C173	1
1756	11430	dem	O	none	0
1757	11434	See	B-Ort-Container-BK	2DEEACCA-FE7B-40AF-A801-62763E141FFB	1
1758	11437	,	O	none	0
1759	11439	bald	O	none	0
1760	11444	auf	B-Richtung	F76B30FC-6558-46E5-AEC9-006F3EEEC3AB	1
1761	11448	dem	O	none	0
1762	11452	schwarzen	O	none	0
1763	11461	\n                     	O	none	0
1764	11483	Saum	B-Ort-Abstrakt-BK	43E6A845-7998-4A3F-8F21-4ADDAAFBB99A	1
1765	11488	der	B-Positionierung	A75E7979-AB59-4FDB-A2C0-441027BA1CCB	1
1766	11492	Haide	B-Ort-Container	F5BB90AF-95C2-4167-BF5E-D5098A8C4645	1
1767	11498	ruhen	B-Bewegung-Licht	C58A799D-1AB3-49DA-9B6D-943111208FFC	1
1768	11503	,	O	none	0
1769	11505	indem	O	none	0
1770	11511	er	O	none	0
1771	11514	langsam	O	none	0
1772	11522	nach	B-Richtung	9F57F620-153F-496A-8593-F5EE2A784B27	1
1773	11527	einem	O	none	0
1774	11533	der	O	none	0
1775	11537	vier	B-Dimensionierung-Menge	2C6F9048-C4D2-4A25-8CBF-19B7C24C2AB3	1
1776	11542	Eckthürme	B-Ort-Container-BK	A281E07A-2C26-427B-ACEE-F0A7A6FA2958	1
1777	11552	ging	B-Bewegung-Subjekt	892AAC85-CEA8-438C-84D2-2FB90863620A	1
1778	11556	,	O	none	0
1779	11558	die	O	none	0
1780	11561	\n                     	O	none	0
1781	11583	mit	O	none	0
1782	11587	ihrem	O	none	0
1783	11593	braunen	O	none	0
1784	11601	Mauerwerk	B-Ort-Objekt	11F139C4-0AB5-4458-BF21-D9217B52E25B	1
1785	11611	weithin	B-Dimensionierung-Abstand	CA4E1F06-351B-466D-8D3B-742ACB21DFB9	1
1786	11619	die	O	none	0
1787	11623	Haide	B-Ort-Container	94B816AF-DA2C-410A-AF60-D45271EC80D1	1
1788	11629	überragten	O	none	0
1789	11639	.	O	none	0
1790	11641	Bei	B-Positionierung	1158F405-580B-4AC8-9416-FA303E96C441	1
1791	11645	jedem	B-Dimensionierung-Menge	A88841E4-9377-422D-AA9D-888F8449074D	1
1792	11651	dieser	O	none	0
1793	11657	\n                     	O	none	0
1794	11679	Thürme	B-Ort-Container	6C5403FB-8064-42F0-9A64-62463B9793E4	1
1795	11686	wand	B-Bewegung-ALT	6678F334-F9DE-4A6B-B430-ACAD86822630	2
1796	11691	sich	O	none	0
1797	11696	in	B-Richtung-ALT	96115E26-5D71-469C-8DFB-9B234A09A7E3	1
1798	11699	das	O	none	0
1799	11703	Gestein	B-Ort-Objekt	6FDA669B-1C41-4829-8318-0E024C4A7940	1
1800	11711	gesprengt	B-Bewegung-ALT	CDEA0DFF-DA76-4693-934F-89F6DF911E91	1
1801	11721	eine	O	none	0
1802	11726	schmale	B-Dimensionierung-Groesse	B8B7B38D-DADC-46CF-98EC-7994E80B5ED4	1
1803	11734	Treppe	B-Ort-Container	92884D26-6B03-4EE2-8B5B-1D7D540D356A	1
1804	11741	bis	B-Richtung-ALT	8044F278-8251-4EA7-AA71-F52315FBCDF3	1
1805	11745	auf	B-Richtung-ALT	85D78ECF-FCE8-4CB5-96DB-91BDA975DC37	1
1806	11749	die	O	none	0
1807	11752	\n                     	O	none	0
1808	11774	Felsen	B-Ort-Container	61500124-0A4F-4E1C-BF26-4434671F4089	1
1809	11781	der	B-Positionierung	8C97BAB7-E371-423A-B92F-CE581ABFDE8F	1
1810	11785	Insel	B-Ort-Container	5450E910-0C86-48EF-A9BD-910CCCF85181	1
1811	11791	hinab	B-Bewegung-ALT	6678F334-F9DE-4A6B-B430-ACAD86822630	2
1812	11796	,	O	none	0
1813	11798	wo	B-Positionierung	3E2F44CA-D183-4B76-990E-10B2FD575F2E	1
1814	11801	sie	O	none	0
1815	11805	mit	O	none	0
1816	11809	den	O	none	0
1817	11813	tiefen	B-Dimensionierung-Abstand	F3FE1EAE-8BD2-4A47-A795-93E779B7B2E1	1
1818	11820	Verließen	B-Ort-Container	F317900E-EAFA-4869-9162-1FC4C1CAD183	1
1819	11830	und	O	none	0
1820	11834	Kellern	B-Ort-Container	34546DB3-821C-4DAF-AA6D-B7BC8E780672	1
1821	11842	des	B-Positionierung	BC6AD606-06D6-4753-A87E-AC7CD498BB6A	1
1822	11845	\n                     	O	none	0
1823	11867	Schlosses	B-Ort-Container	BCA99D55-E309-4FE0-B4DC-707EC21003D2	1
1824	11877	in	O	none	0
1825	11880	Verbindung	O	none	0
1826	11891	stand	O	none	0
1827	11896	.	O	none	0
1828	11898	Von	B-Richtung	32833508-6291-46C1-9567-37614814CFE5	1
1829	11902	Außen	B-Positionierung	9E6ACB8B-88A4-45D7-B3C0-109570D426D2	1
1830	11908	konnte	O	none	0
1831	11915	auch	O	none	0
1832	11920	das	O	none	0
1833	11924	schärfste	O	none	0
1834	11934	Auge	O	none	0
1835	11939	diese	O	none	0
1836	11944	\n                     	O	none	0
1837	11966	Felsenstiege	B-Ort-Container-BK	C54E3AC4-2C63-4EAE-87C6-08DC6F493F18	1
1838	11979	nicht	O	none	0
1839	11985	entdecken	B-Bewegung-Licht	F973D049-F7E0-408A-B261-56362D078B6B	1
1840	11994	,	O	none	0
1841	11996	was	O	none	0
1842	12000	in	O	none	0
1843	12003	früher	O	none	0
1844	12010	vorgekommenen	B-Bewegung-ALT	810AFC27-94D4-4971-A0AF-050F8CFF2572	1
1845	12024	Befehdungsfällen	O	none	0
1846	12041	für	O	none	0
1847	12044	\n                     	O	none	0
1848	12066	die	O	none	0
1849	12070	Bewohner	O	none	0
1850	12079	der	O	none	0
1851	12083	alten	O	none	0
1852	12089	Burg	B-Ort-Container	C19B3DC9-F367-491B-9E9D-F61F7122D696	1
1853	12094	sich	O	none	0
1854	12099	als	O	none	0
1855	12103	höchst	B-Dimensionierung-ALT	45CC4D9B-3BC3-49B8-9660-BCAEB7013101	1
1856	12110	vortheilhaft	O	none	0
1857	12123	erwiesen	O	none	0
1858	12132	hatte	O	none	0
1859	12137	.	O	none	0
1860	12139	Jetzt	O	none	0
1861	12144	\n                     	O	none	0
1862	12166	hatte	B-Bewegung-ALT	E63DED61-D925-4DEA-A44F-95199302E01D	1
1863	12172	Niemand	O	none	0
1864	12180	mehr	O	none	0
1865	12185	Acht	O	none	0
1866	12190	auf	O	none	0
1867	12194	diese	O	none	0
1868	12200	feudalistisch-praktische	O	none	0
1869	12225	Befestigungsart	O	none	0
1870	12240	.	O	none	0
1871	12242	Die	O	none	0
1872	12245	\n                     	O	none	0
1873	12267	Stufen	B-Ort-Container	F44D53D0-B082-42F0-BDFC-14091A669D26	1
1874	12274	waren	O	none	0
1875	12280	zum	O	none	0
1876	12284	Theil	O	none	0
1877	12290	zerbröckelt	B-Bewegung-Objekt	464E4A91-82CF-444D-9721-E893BDD192A0	1
1878	12302	und	O	none	0
1879	12306	der	O	none	0
1880	12310	ganze	B-Dimensionierung-Menge	7F1FF167-4992-4FA8-9EDD-03713B2CA8F9	1
1881	12316	beschwerliche	O	none	0
1882	12330	Weg	B-Ort-Container	E87C2658-D268-4D73-87CA-72FBD200B363	1
1883	12334	nur	O	none	0
1884	12338	mit	O	none	0
1885	12341	\n                     	O	none	0
1886	12363	einiger	O	none	0
1887	12371	Anstrengung	O	none	0
1888	12383	noch	O	none	0
1889	12388	gangbar	O	none	0
1890	12395	.	O	none	0
1891	12396	\n	O	none	0
1892	12397	Magnus	O	none	0
1893	12404	beschlich	B-Bewegung-ALT	5644D9E9-924A-4542-848F-E061014C75A1	1
1894	12414	das	O	none	0
1895	12418	Gelüst	O	none	0
1896	12424	,	O	none	0
1897	12426	auch	O	none	0
1898	12431	diese	O	none	0
1899	12437	Treppe	B-Ort-Container-BK	AC24B5AA-C32C-4731-A4D4-752428C429B7	1
1900	12444	wieder	O	none	0
1901	12451	einmal	O	none	0
1902	12458	zu	O	none	0
1903	12461	betreten	B-Bewegung-Subjekt	8E17398A-0A5C-44F1-89FF-88227F1B8062	1
1904	12469	.	O	none	0
1905	12471	Als	O	none	0
1906	12474	\n                     	O	none	0
1907	12496	er	O	none	0
1908	12499	aber	O	none	0
1909	12504	den	O	none	0
1910	12508	Fuß	O	none	0
1911	12512	auf	B-Richtung	FE3C2028-AEA9-4F34-BE78-43209E167B47	1
1912	12516	die	O	none	0
1913	12520	erste	O	none	0
1914	12526	Stufe	B-Ort-Container-BK	2569E11E-6C7B-43A0-9E7F-205F8FE9F94A	1
1915	12532	setzte	B-Bewegung-Subjekt	553BA4C4-5875-47AD-A695-E1AE26A8C4FA	1
1916	12538	,	O	none	0
1917	12540	zitterte	B-Bewegung-Schall	E0643A75-3B15-439E-B9A5-F85912F2DACC	2
1918	12549	die	O	none	0
1919	12553	Melodie	O	none	0
1920	12561	eines	O	none	0
1921	12567	Gesanges	O	none	0
1922	12575	\n                     	O	none	0
1923	12597	von	B-Richtung	A03990B5-F341-46E3-A2F4-D52B09B91C6B	1
1924	12601	der	O	none	0
1925	12605	Haide	B-Ort-Container-BK	9578AEBA-D40F-434B-B4E0-908BB036AC81	1
1926	12611	herüber	B-Bewegung-Schall	E0643A75-3B15-439E-B9A5-F85912F2DACC	2
1927	12618	.	O	none	0
1928	12620	 	O	none	0
1929	12621	Er	O	none	0
1930	12624	blieb	B-Bewegung-Subjekt	DF800C87-5CB5-4928-A214-D076DA8A46AE	2
1931	12630	stehen	I-Bewegung-Subjekt	DF800C87-5CB5-4928-A214-D076DA8A46AE	2
1932	12636	.	O	none	0
1933	12638	Die	O	none	0
1934	12642	Worte	O	none	0
1935	12648	konnte	O	none	0
1936	12655	er	O	none	0
1937	12658	nicht	O	none	0
1938	12663	\n                     	O	none	0
1939	12685	vernehmen	B-Bewegung-Schall	8C54C42B-19B5-4A7B-BD7A-78D672044023	1
1940	12694	,	O	none	0
1941	12696	allein	O	none	0
1942	12703	Ton	O	none	0
1943	12707	und	O	none	0
1944	12711	Weise	O	none	0
1945	12717	des	O	none	0
1946	12721	Gesanges	O	none	0
1947	12730	sagten	B-Bewegung-ALT	69EB2292-7182-4FF8-A644-4E8C5021FA26	1
1948	12737	ihm	O	none	0
1949	12740	,	O	none	0
1950	12742	daß	O	none	0
1951	12746	ein	O	none	0
1952	12750	später	O	none	0
1953	12756	\n                     	O	none	0
1954	12778	Wanderer	O	none	0
1955	12787	eines	O	none	0
1956	12793	jener	O	none	0
1957	12799	zahllosen	O	none	0
1958	12809	wendischen	O	none	0
1959	12820	Lieder	O	none	0
1960	12827	singe	B-Bewegung-Schall	D7D2C7A9-36D9-40A4-AD50-1C7F6C2B7C93	1
1961	12832	,	O	none	0
1962	12834	die	O	none	0
1963	12838	unter	O	none	0
1964	12844	dem	O	none	0
1965	12848	Namen	O	none	0
1966	12853	\n                     	O	none	0
1967	12875	»	O	none	0
1968	12876	Feldlieder	O	none	0
1969	12886	«	O	none	0
1970	12888	bekannt	O	none	0
1971	12896	sind	O	none	0
1972	12901	und	O	none	0
1973	12905	vom	B-Richtung	014E0402-A7B0-4786-9FB9-FBBC566ACF4E	1
1974	12909	Volke	O	none	0
1975	12915	bei	O	none	0
1976	12919	der	O	none	0
1977	12923	Arbeit	O	none	0
1978	12930	auf	B-Positionierung	D014E088-B525-4739-B639-E9DF02B518A0	1
1979	12934	Feld	B-Ort-Container	1377FAF0-0207-435C-B7E0-E1E04C0E6FDE	1
1980	12939	und	O	none	0
1981	12943	Wiese	B-Ort-Container	7EE73F63-9359-48AC-B670-32F481A4A5CA	1
1982	12949	erst	O	none	0
1983	12953	\n                     	O	none	0
1984	12975	gedichtet	B-Bewegung-Schall	22B790CB-A814-4580-8A1C-E38264D8B520	1
1985	12984	,	O	none	0
1986	12986	dann	O	none	0
1987	12991	nach	O	none	0
1988	12996	selbst	O	none	0
1989	13003	dazu	O	none	0
1990	13008	erfundener	O	none	0
1991	13019	Melodie	O	none	0
1992	13027	gesungen	B-Bewegung-Schall	445EFF28-286C-4CBF-BDC2-7B6638DD626A	1
1993	13036	werden	O	none	0
1994	13042	.	O	none	0
1995	13044	Der	O	none	0
1996	13047	\n                     	O	none	0
1997	13069	nächtliche	O	none	0
1998	13080	Sänger	O	none	0
1999	13087	hatte	B-Bewegung-ALT	83CB3E2D-F10E-44F9-8047-FB2B26B1B6F9	1
2000	13093	eine	O	none	0
2001	13098	kräftige	O	none	0
2002	13106	,	O	none	0
2003	13108	klangreiche	O	none	0
2004	13120	Tenorstimme	O	none	0
2005	13131	,	O	none	0
2006	13133	die	O	none	0
2007	13137	mit	O	none	0
2008	13141	dem	O	none	0
2009	13144	\n                     	O	none	0
2010	13166	heiligen	O	none	0
2011	13175	Rauschen	O	none	0
2012	13184	der	O	none	0
2013	13188	Wälder	B-Ort-Container	F6A3BA20-07B4-4B83-9A6F-36D2014B71BB	1
2014	13195	eigenthümlich	O	none	0
2015	13209	harmonirte	O	none	0
2016	13219	.	O	none	0
2017	13221	Nach	O	none	0
2018	13226	einigen	O	none	0
2019	13234	Minuten	O	none	0
2020	13241	\n                     	O	none	0
2021	13263	verhallte	B-Bewegung-Schall	D2D1553B-A6B0-43BA-9156-0EFE9FBBBACD	1
2022	13273	der	O	none	0
2023	13277	Gesang	O	none	0
2024	13284	in	B-Positionierung	5C6E6BA2-B4EB-486A-A8AB-D61442FB05B3	1
2025	13287	der	O	none	0
2026	13291	Ferne	B-Ort-Container-BK	F5E4354C-D76C-4774-91D8-F37D859AFB39	1
2027	13297	und	O	none	0
2028	13301	die	O	none	0
2029	13305	vorige	O	none	0
2030	13312	tiefe	B-Dimensionierung-ALT	11A7755B-4A9F-443B-AAB2-931BB8193A1D	1
2031	13318	Ruhe	O	none	0
2032	13323	trat	B-Bewegung-ALT	2CB3DE2B-D158-4142-A19D-DABFAFB53E7C	2
2033	13328	wieder	O	none	0
2034	13334	\n                     	O	none	0
2035	13356	ein	B-Bewegung-ALT	2CB3DE2B-D158-4142-A19D-DABFAFB53E7C	2
2036	13359	.	O	none	0
2037	13360	\n	O	none	0
2038	13361	Den	O	none	0
2039	13365	jungen	O	none	0
2040	13372	Grafen	O	none	0
2041	13379	überfiel	B-Bewegung-ALT	BD273B0B-BB64-4080-93A7-9EE8400B206C	1
2042	13388	plötzlich	O	none	0
2043	13398	ein	O	none	0
2044	13402	Frösteln	O	none	0
2045	13410	.	O	none	0
2046	13412	Er	O	none	0
2047	13415	schauerte	O	none	0
2048	13425	in	O	none	0
2049	13428	sich	O	none	0
2050	13433	selbst	O	none	0
2051	13439	\n                     	O	none	0
2052	13461	zusammen	O	none	0
2053	13469	,	O	none	0
2054	13471	und	O	none	0
2055	13475	obwohl	O	none	0
2056	13482	er	O	none	0
2057	13485	von	O	none	0
2058	13489	Natur	O	none	0
2059	13495	durchaus	O	none	0
2060	13504	nicht	O	none	0
2061	13510	furchtsam	O	none	0
2062	13520	war	O	none	0
2063	13523	,	O	none	0
2064	13525	kam	B-Bewegung-ALT	6888E7FF-38F3-41BD-838C-A0CD16FE5FC8	2
2065	13529	es	O	none	0
2066	13532	ihm	O	none	0
2067	13536	auf	B-Positionierung	D42DFE52-AF51-4675-A322-1B3A1A895820	1
2068	13539	\n                     	O	none	0
2069	13561	der	O	none	0
2070	13565	öden	O	none	0
2071	13570	Zinne	B-Ort-Container	50A5C12F-E415-4051-AC7A-E23D78D108DC	1
2072	13576	seines	B-Positionierung	8CC09886-1932-4D51-BF82-1F4EB9B4456A	1
2073	13583	Stammschlosses	B-Ort-Container	DC598E66-2959-4FCA-B3A3-1902BCA769FC	1
2074	13598	jetzt	O	none	0
2075	13604	doch	O	none	0
2076	13609	unheimlich	O	none	0
2077	13620	vor	B-Bewegung-ALT	6888E7FF-38F3-41BD-838C-A0CD16FE5FC8	2
2078	13623	.	O	none	0
2079	13625	Es	O	none	0
2080	13628	war	O	none	0
2081	13632	ihm	O	none	0
2082	13635	,	O	none	0
2083	13637	als	O	none	0
2084	13640	\n                     	O	none	0
2085	13662	habe	O	none	0
2086	13667	der	O	none	0
2087	13671	Schutzgeist	O	none	0
2088	13683	der	O	none	0
2089	13687	uralten	O	none	0
2090	13695	Thürme	B-Ort-Container	214B1309-F9AF-4822-95C7-697A549D8DCE	1
2091	13702	und	O	none	0
2092	13706	Giebel	B-Ort-Objekt	9E0A385E-18F7-4B6D-B197-D0A594347ED1	1
2093	13713	seine	O	none	0
2094	13719	Stimme	O	none	0
2095	13726	erschallen	B-Bewegung-Schall	1CBC0B13-1D4F-4317-99CA-780C348010EA	1
2096	13736	\n                     	O	none	0
2097	13758	lassen	O	none	0
2098	13765	und	O	none	0
2099	13769	als	O	none	0
2100	13773	fühle	O	none	0
2101	13779	er	O	none	0
2102	13782	noch	O	none	0
2103	13787	seine	O	none	0
2104	13793	unsichtbare	O	none	0
2105	13805	Nähe	B-Ort-ALT	6CB40971-1E6C-4F51-97A3-A6295F605017	1
2106	13809	.	O	none	0
2107	13811	Schneller	O	none	0
2108	13820	,	O	none	0
2109	13822	als	O	none	0
2110	13826	zuvor	O	none	0
2111	13831	,	O	none	0
2112	13833	ging	B-Bewegung-Subjekt	B2D4F479-5E7B-41FA-B5BB-070276650F40	2
2113	13837	\n                     	O	none	0
2114	13859	Magnus	O	none	0
2115	13866	zurück	B-Bewegung-Subjekt	B2D4F479-5E7B-41FA-B5BB-070276650F40	2
2116	13872	,	O	none	0
2117	13874	schloß	B-Bewegung-Subjekt	FB7933CF-9E76-46B2-A6C3-B08B1CC35C1C	1
2118	13881	mit	O	none	0
2119	13885	einiger	O	none	0
2120	13893	Hast	O	none	0
2121	13898	die	O	none	0
2122	13902	Luckenthür	B-Ort-Objekt	F57A7313-1B46-4939-935D-7116E3C3E24F	1
2123	13913	und	O	none	0
2124	13917	kam	B-Bewegung-Subjekt	599A1886-94D5-4906-B585-D6AF251FC1BF	2
2125	13920	,	O	none	0
2126	13922	in	B-Positionierung-ALT	65827FBE-FD77-4DE7-ABE7-51229A07B8B3	1
2127	13925	kalten	O	none	0
2128	13931	\n                     	O	none	0
2129	13953	Schweiß	O	none	0
2130	13961	gebadet	B-Bewegung-ALT	674B0C61-A1B4-4348-91DE-ED3A01227D01	1
2131	13968	,	O	none	0
2132	13970	auf	B-Positionierung	2FAD7452-7FA0-4FD8-B5AD-E47F2056F5B3	1
2133	13974	seinem	O	none	0
2134	13981	Zimmer	B-Ort-Container-BK	3DA430FA-0AC6-428F-8600-88B1B4344FB1	1
2135	13988	an	B-Bewegung-Subjekt	599A1886-94D5-4906-B585-D6AF251FC1BF	2
2136	13990	.	O	none	0
2137	13992	Hier	B-Positionierung	A08F2319-866E-4E72-B58E-03C55A7C3D82	1
2138	13997	ging	B-Bewegung-Subjekt	AC04F687-AC0F-4CCD-B574-29127CE63175	1
2139	14002	er	O	none	0
2140	14005	noch	O	none	0
2141	14010	lange	B-Dimensionierung-ALT	0CCDCD87-8666-4D05-852B-3087C795283D	1
2142	14016	auf	B-Richtung	FCB163DE-7324-4DCF-90D4-22DC7EF639BB	1
2143	14020	und	O	none	0
2144	14024	nieder	B-Richtung	41E5B9AA-E8ED-432C-895E-C1D35C6C4DAA	1
2145	14030	,	O	none	0
2146	14031	\n                     	O	none	0
2147	14053	ehe	O	none	0
2148	14057	er	O	none	0
2149	14060	 	O	none	0
2150	14061	sich	O	none	0
2151	14066	ruhig	O	none	0
2152	14072	genug	O	none	0
2153	14078	fühlte	O	none	0
2154	14084	,	O	none	0
2155	14086	um	O	none	0
2156	14089	sich	O	none	0
2157	14094	den	O	none	0
2158	14098	schirmenden	O	none	0
2159	14110	Armen	O	none	0
2160	14116	des	O	none	0
2161	14119	\n                     	O	none	0
2162	14141	Schlafes	O	none	0
2163	14150	anvertrauen	O	none	0
2164	14162	zu	O	none	0
2165	14165	können	O	none	0
2166	14171	.	O	none	0
2167	14172	\n	O	none	0
2168	14173	Am	O	none	0
2169	14176	nächsten	B-Dimensionierung-ALT	93F7403F-8AEA-4C26-B069-7680D66E2013	1
2170	14185	Morgen	O	none	0
2171	14192	erweckte	B-Bewegung-Schall	F841E2F7-3A29-493E-BE30-355F06F06F59	1
2172	14201	ihn	O	none	0
2173	14205	Hundegebell	O	none	0
2174	14216	.	O	none	0
2175	14218	Als	O	none	0
2176	14222	er	O	none	0
2177	14225	in	B-Richtung	2EB01E03-BF5F-4459-8E26-0EC70825AB0A	1
2178	14228	den	O	none	0
2179	14232	Schloßhof	B-Ort-Container-BK	F6B422B2-8080-4AB7-8D19-AA31D55F4CFA	1
2180	14242	hinabsah	B-Bewegung-Licht	68F0AFEF-C72F-46F9-A666-CDC2576141E9	1
2181	14250	,	O	none	0
2182	14251	\n                     	O	none	0
2183	14273	bemerkte	B-Bewegung-ALT	4C37BD7C-1DBD-4766-BF09-A13FAECB3897	1
2184	14282	er	O	none	0
2185	14285	Haideröschen	O	none	0
2186	14298	inmitten	B-Positionierung	6BB1E903-4413-4649-BB65-076E1BF34E62	1
2187	14307	ihrer	O	none	0
2188	14313	nächsten	B-Dimensionierung-ALT	FC76FAB2-C9E1-4CF5-A818-EE2A41E67378	1
2189	14322	Anverwandten	O	none	0
2190	14334	.	O	none	0
2191	14336	Dieser	O	none	0
2192	14343	Anblick	O	none	0
2193	14350	\n                     	O	none	0
2194	14372	jagte	B-Bewegung-Objekt	C04E13C9-1D4A-44E4-B55D-6B4130F9ECBE	1
2195	14378	ihm	O	none	0
2196	14382	das	O	none	0
2197	14386	wilde	O	none	0
2198	14392	Blut	O	none	0
2199	14397	ins	B-Richtung	F1AE7D13-E91D-4A1A-80B0-C37C5679C888	1
2200	14401	Gesicht	O	none	0
2201	14409	und	O	none	0
2202	14413	vergegenwärtigte	O	none	0
2203	14430	ihm	O	none	0
2204	14434	die	O	none	0
2205	14438	vergangenen	O	none	0
2206	14449	\n                     	O	none	0
2207	14471	ärgerlichen	O	none	0
2208	14483	Auftritte	O	none	0
2209	14492	,	O	none	0
2210	14494	die	O	none	0
2211	14498	jetzt	O	none	0
2212	14504	einen	O	none	0
2213	14510	so	O	none	0
2214	14513	peinlichen	O	none	0
2215	14524	Ausgang	O	none	0
2216	14532	verhießen	O	none	0
2217	14541	.	O	none	0
2218	14542	\n	O	none	0
2219	14543	Die	O	none	0
2220	14547	Flucht	O	none	0
2221	14554	der	O	none	0
2222	14558	schönen	O	none	0
2223	14566	Wendin	O	none	0
2224	14573	von	B-Richtung	754958B6-6235-4E28-AD08-75EB5F7A42D1	1
2225	14577	seinem	O	none	0
2226	14584	Besitzthume	B-Ort-Container-BK	FB82094A-F4F5-4D0D-868A-FE176581638C	1
2227	14596	war	O	none	0
2228	14600	ihm	O	none	0
2229	14604	in	O	none	0
2230	14607	jeder	O	none	0
2231	14613	Hinsicht	O	none	0
2232	14621	\n                     	O	none	0
2233	14643	verdrießlich	O	none	0
2234	14655	,	O	none	0
2235	14657	am	O	none	0
2236	14660	meisten	O	none	0
2237	14668	aber	O	none	0
2238	14673	deshalb	O	none	0
2239	14680	,	O	none	0
2240	14682	weil	O	none	0
2241	14687	es	O	none	0
2242	14690	nach	O	none	0
2243	14695	dem	O	none	0
2244	14698	,	O	none	0
2245	14700	was	O	none	0
2246	14704	zwischen	O	none	0
2247	14713	ihm	O	none	0
2248	14717	und	O	none	0
2249	14720	\n                     	O	none	0
2250	14742	dem	O	none	0
2251	14746	Mädchen	O	none	0
2252	14754	vorgefallen	O	none	0
2253	14766	war	O	none	0
2254	14769	,	O	none	0
